"parent_id","loss","no_change","tot_pixels","Long","Lat","division_3","ed_3","pland_0","pland_12","pland_15","pland_23","pland_3","pland_32","pland_33","pland_5","len.st.roads","len.fe.roads","dist.roads","len.rivers","len.waterways","dist.rivers","area.protected","area.indigenous","CODE","IDHM","IDHM_E","IDHM_L","IDHM_R","POP_2018","IPS","PIB","PIB_PC","loss.1","parent_id.1","no_change.1","dem.data","slope.data","wi.data","dist.mining","dist.urban","dist.pa","dist.il","pland_39","pland_4","pland_41","pland_25","pland_9","pland_24","pland_30","pland_20","pland_11"
"7690",1923,696537,698460,-56.3030038444181,-6.18904669369649,0.0239671862406686,524124.086381174,NA,0.0174770077070739,1.00507119731828,NA,98.7985273472194,NA,0.117754920780449,NA,0,0,6.00438602123103,86.4750595010882,0,2.09762766931313,620.852675275475,0,1503606,0.64,0.51,0.8,0.644,101097,52.08,1770652,17971.96,NA,NA,NA,155.169998168945,4.03650808334351,10.5,41.9628506777266,73.9045975158138,0,110.938239051669,NA,NA,0.00787897888433659,NA,NA,NA,0.053290548090422,NA,NA
"6923",1987,696440,698427,-58.1048056752649,-2.36021785223091,0.512495932984269,1763098.14372186,NA,1.40761539122712,2.38117067300805,NA,88.8422198664871,NA,7.36899406927771,NA,0,0,23.781129620797,142.055501300153,0,0.810018383470557,0,0,1303957,0.577,0.464,0.739,0.561,13685,57.2,101554,7566.82,NA,NA,NA,49,1.56997299194336,11.5,185.593764061386,33.4511549750991,129.853069597531,68.5770930937597,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8275",2054,696410,698464,-54.9516525030693,-6.86472236808001,0.540650954111091,1528943.316083,NA,0.00630318310746927,7.56324671231699,NA,91.3341260063605,NA,1.09632409821505,NA,7.73688055539538,0,7.78643604855469,104.629366622391,0,1.12603620509957,0,471.28786989115,1500602,0.665,0.548,0.811,0.662,113195,54.67,2500591,22439.9,NA,NA,NA,230.980003356934,1.8904305100441,8.5,207.389743174337,52.7165925340736,44.1073411009698,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6685",2182,696269,698451,-58.5552561158201,-11.819677312557,0.517920672222418,1247367.33204347,NA,0.0778370458551773,27.4810558366338,NA,71.4938989491999,NA,0.168265378539869,NA,9.78550488500206,0,9.74274873486115,137.630176944224,0,0.698662614219153,0,3.00372242635059,5105150,0.716,0.593,0.845,0.733,40905,58.08,1020697,25659.19,NA,NA,NA,297.970001220703,1.4024749994278,3.5,327.230595583165,45.9263661134316,290.20506599365,14.4086180439694,0.0135928664636799,0.00872805109773128,0.756621872209885,NA,NA,NA,NA,NA,NA
"10362",2310,696150,698460,-50.2219227949747,-0.333190827395261,0.102510416017677,1060002.07645558,NA,2.32194775760628,0.883822485748953,NA,95.752873102722,NA,1.0306254435567,NA,0,21.1947011405781,8.13545036457526,98.277311102477,0,2.54190441759151,0,0,1500701,0.484,0.29,0.774,0.506,28859,53.18,204720,7191.73,NA,NA,NA,15.375,0.816908478736877,13.5,226.490684764531,25.1934609218274,69.9886711085604,281.716291949902,NA,NA,0.010731210366063,NA,NA,NA,NA,NA,NA
"4526",2566,499449,502015,-63.5102110994405,-12.4953530068231,0.854357134512157,2191679.72532333,28.1244992101829,23.8510450768069,1.3681577802706,NA,45.0287310272201,NA,1.62127126210481,NA,0,0,14.7415508110418,91.0986849677489,33.9656146334763,0.599981889410092,223.652586291802,0,1101492,0.611,0.462,0.751,0.657,19842,56.86,341413,17335.87,NA,NA,NA,143.149993896484,1.0767639875412,3.5,462.166175494147,46.4716446358691,0.826319200667745,45.4868013820798,NA,NA,0.00629564341475699,NA,NA,NA,NA,NA,NA
"5255",3078,695382,698460,-61.9336345005858,-2.81066831706374,0.205120020284458,836419.117566507,NA,0.0197690742916082,0.305131364066126,NA,97.5036529811191,NA,2.17144658052316,NA,0,0,26.6278713950658,126.344595133382,0,0.605550555224147,0,0,1300839,0.569,0.436,0.775,0.544,12877,58.46,142324,11101.73,NA,NA,NA,50.7599983215332,1.56914305686951,18,302.358057438932,97.8616299491994,34.4272701737317,106.342850054931,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7902",3334,695050,698384,-55.85255342486,-2.58544309025598,0.0548123854361589,1008714.22241802,NA,0.0257549048785513,2.71084682127241,NA,97.2400757766535,NA,0.0163114397564158,NA,0,0,10.6953799013396,128.781282527279,0,2.51772024622777,0,0,1506807,0.691,0.648,0.807,0.632,302667,60.25,4835188,16318.44,NA,NA,NA,82.3849983215332,2.00732105970383,6.5,36.6556596834655,52.422221797297,21.2227632270278,12.6393936023229,NA,NA,0.00701105743916119,NA,NA,NA,NA,NA,NA
"4136",3462,694981,698443,-64.4111119697361,-12.0449025468541,0.130234100204276,699168.773648073,NA,0.146978769733261,4.94398762284044,NA,94.6275391800132,NA,0.280348394120849,NA,0,0,8.58775626018623,86.2971037907859,0,3.24162622691783,70.5311654202174,37.7128562491035,1100106,0.657,0.519,0.823,0.663,45783,60.75,804570,16955.8,NA,NA,NA,177.005004882812,1.0124499797821,3.5,572.019123998805,45.5430303293871,8.99394139350101,10.1887610201723,NA,NA,0.00114603329226714,NA,NA,NA,NA,NA,NA
"7865",5388,693040,698428,-55.8525534241718,-10.9187764140186,0.871909032673921,2430545.20701498,NA,1.06267599185,35.1803415672718,NA,54.4730546461848,NA,4.33726906435292,NA,98.0972985428953,0,0.957312591073252,137.140372654816,43.8070045934078,0.218892665296792,0,0,5104559,0.69,0.569,0.809,0.714,3901,56.45,177003,46579.69,NA,NA,NA,260.09001159668,1.83853602409363,3.5,487.16173771504,33.631765485405,206.545921249272,63.2797121720866,3.00202032920492,0.0641010965866166,1.83546622101142,NA,NA,0.0450710835374648,NA,NA,NA
"10154",5644,692816,698460,-50.6723732690821,-3.03589354116044,0.0865880501662573,457359.395458832,NA,NA,4.37541185571441,NA,95.6109789989399,NA,0.0127496203764719,NA,62.4155894948495,0,2.89387600512026,118.918364271441,0,4.33296229573119,0,0,1505809,0.483,0.286,0.767,0.513,61126,49.95,648024,10742.76,NA,NA,NA,86.9599990844727,1.2062029838562,5.5,277.403677464007,86.2131378283104,89.5923131654837,113.864515208545,NA,NA,0.000859524969200355,NA,NA,NA,NA,NA,NA
"1987",7692,690752,698444,-69.3660669103883,-10.4683259722191,0.0653160524170738,657822.475696641,NA,0.00801263707332708,3.25656463908793,NA,96.7339918957899,NA,0.00143082804880841,NA,0,0,6.41508219954997,127.535034384309,0,2.12331239426326,614.274148765758,0,1200500,0.603,0.456,0.81,0.593,45177,55.99,500512,11602.31,NA,NA,NA,290.529998779297,3.78501844406128,4.5,1134.33404031632,55.6871976998761,0,48.903697640853,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8094",4365,694099,698464,-55.4021029853197,-3.48634397250857,0.575888060469245,1301592.53338052,NA,0.49193479070567,5.45726728361459,NA,67.1532533020084,NA,26.8866573073948,NA,0,0,1.78699667400305,169.276888982704,21.1232716941639,0.806011202142565,121.362477631231,0,1501006,0.541,0.45,0.748,0.47,16371,54.52,144717,9074.85,NA,NA,NA,72.6599998474121,6.74599409103394,4.5,138.12460046728,85.6262740577129,6.81456042538107,41.2421605433523,NA,NA,0.00787897888433659,NA,NA,0.00300833739220124,NA,NA,NA
"432",5901,692523,698424,-72.9696705421091,-7.54039805459332,0.610830090617491,2262983.64661947,NA,0.112606167441222,25.5146688491564,NA,73.518234472654,NA,0.229504819028868,NA,24.3277566570365,26.2193994108928,1.85485593021895,168.970866454729,5.50416578469994,0.336734014101691,0,109.187382915319,1200336,0.625,0.546,0.77,0.58,18638,60.35,194418,10855.28,NA,NA,NA,194.229995727539,0.727980971336365,13.5,1609.2431363772,6.69136239651487,32.4073253231483,0,NA,NA,NA,NA,NA,0.624985691719512,NA,NA,NA
"5406",6413,692042,698455,-61.4831840284873,-12.9458034288106,0.840597460403785,2227899.46332708,NA,16.9124430564708,23.927599346761,NA,47.0902214709337,NA,0.791622496633527,NA,0,0,0.743043554781092,140.680846208814,0,1.21815545539693,0,0,1100072,0.613,0.473,0.774,0.63,7567,53.94,330393,38156.05,NA,NA,NA,181.330001831055,1.23958897590637,3.5,254.112441774511,75.6706234910311,83.1681981031411,28.0565264676809,7.86579950147552,NA,3.41231412772541,NA,NA,NA,NA,NA,NA
"4826",7693,690741,698434,-62.8345353778548,-11.1440016261902,0.830780800825346,2308697.49692732,NA,4.58714150646076,45.5737329169412,NA,49.4364381285276,NA,0.252127324298771,NA,0,0,0.47554800927618,137.65266327316,0,3.20157697577698,168.799927933733,251.481011442846,1101302,0.643,0.494,0.8,0.673,11080,57.61,212397,17327.2,NA,NA,NA,256.929992675781,1.69987499713898,4.5,500.075068038818,20.8177032186728,5.31885348929356,5.21425784649761,0.0018623040999341,NA,0.148697819671661,NA,NA,NA,NA,NA,NA
"2479",7949,690511,698460,-68.2399408247565,-10.0178755379606,0.689635445740136,1965093.22772224,NA,0.00429762484600178,35.2316419791995,NA,64.43572185772,NA,0.320746067673266,NA,25.0255582392996,0,1.03832124518329,110.72920766841,0,3.19158919155407,0,0,1200401,0.727,0.661,0.798,0.729,401155,62.31,8151494,21258.68,NA,NA,NA,208.169998168945,2.00513702630997,6.5,1046.60755922447,36.8202843844649,18.4973536735447,106.620877056464,NA,NA,NA,NA,NA,0.00759247056126981,NA,NA,NA
"10655",8218,690242,698460,-49.5462471298468,-0.558416060415022,0.932772361936183,4883495.66703574,NA,61.1418580160711,1.09501270575307,NA,37.7558320551269,NA,0.00729722304892287,NA,0,0,55.048468370808,60.5582538560508,0,8.99424987416345,0,0,1502509,0.453,0.234,0.769,0.516,23482,55.27,181401,7864.44,NA,NA,NA,8.3899998664856,0.521332010626793,9.5,273.720913035709,80.9484760874994,69.7086391987953,230.969352482732,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4931",11802,686655,698457,-62.6093101833236,-9.56742505330284,0.981780594428268,2301529.1766732,NA,0.0101588791465397,62.3197156658501,NA,37.0271113298688,NA,0.506513129278176,NA,43.7340867826492,0,0.361658984047488,150.810611464007,0,1.41409738142073,0,0,1100262,0.643,0.513,0.813,0.637,3723,57.13,106320,27767.17,NA,NA,NA,148.119995117188,1.91278803348541,9.5,629.295466374681,22.5383282720278,19.324714506485,99.6957771992231,0.0794109567088666,NA,0.0570900391474554,NA,NA,NA,NA,NA,NA
"10351",2183,696277,698460,-50.2219227890596,-2.81066831302208,0.151594742486983,409465.297910178,NA,0.00945477466120391,1.40346102054265,NA,97.4712775406125,NA,1.11580666418359,NA,0,0,1.15158959954517,156.863319803575,0,3.03652344105918,0,0,1505809,0.483,0.286,0.767,0.513,61126,49.95,648024,10742.76,NA,NA,NA,62.9349994659424,1.23997795581818,5.5,260.130407214581,61.0749727878246,37.5207754131339,95.268478951235,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7275",2183,696277,698460,-57.2039047381308,-11.3692268699274,0.918644486593634,2163699.70557418,NA,0.190013964881756,54.6320196424074,NA,41.1893901238525,NA,0.0642441793914974,NA,24.7723113155244,0,0.222568113499861,113.558034257263,0,0.595041404171905,0,0,5106273,0.664,0.548,0.82,0.652,3985,56.09,64375,16608.59,NA,NA,NA,321,1.7605015039444,3.5,446.655892797599,27.4444084191706,253.159113415277,28.2007676310101,3.077568050182,0.000286165609761681,0.794395732698427,NA,NA,0.052082140976626,NA,NA,NA
"6979",2311,696140,698451,-57.8795804295584,-11.8196773220865,0.481891905841026,747496.58073718,NA,0.00715414024404203,16.2353197042192,NA,82.1982097479453,NA,0.662759552208054,NA,0,0,0.674869331735089,157.982887715036,0,1.08447405792489,0,0,5105101,0.682,0.543,0.836,0.699,34815,58.79,787092,23251.67,NA,NA,NA,294.410003662109,1.54729604721069,3.5,362.88262992929,35.2252012984244,294.368691996767,42.9294677478634,0.0997287150019459,NA,0.796828140381401,NA,NA,NA,NA,NA,NA
"6086",2439,695986,698425,-59.9066074876338,-14.2971548091261,0.713883308928219,1457394.53106608,NA,0.556255909234163,33.2469988253159,NA,57.2175744205369,NA,0.123771595564851,NA,24.6568466871204,0,8.3840015389394,101.882134159676,0,1.96217047041521,0,155.884844436582,5106182,0.636,0.485,0.825,0.643,6526,59.95,178461,28157.26,NA,NA,NA,240.344993591309,1.58570897579193,3.5,28.9998864376307,69.8966678164502,306.204416355258,1.97650584345293,6.39715783743518,0.144256940664126,2.31398447124889,NA,NA,NA,NA,NA,NA
"10456",2823,695640,698463,-49.9966975750567,-1.23409174047785,0.0114878439306352,354395.885817135,NA,0.009872713536778,0.459725052082141,NA,99.4239486275497,NA,0.0828449440260067,NA,0,0,19.9932963861985,82.6451609100359,0,0.323537805462172,580.233568918344,0,1501808,0.503,0.312,0.778,0.524,101891,53.98,743286,7440.6,NA,NA,NA,19.3449993133545,0.72427898645401,12.5,267.966594395731,71.2408144608812,0,189.063814344533,NA,NA,0.0236086628053387,NA,NA,NA,NA,NA,NA
"8006",2951,695506,698457,-55.6273281911264,-1.23409171916174,0.226585594699304,2082994.56885662,NA,5.74549465661978,5.4757470704524,NA,88.7787582729278,NA,NA,NA,26.1397153017598,0,9.40124041668554,140.607129201831,0,0.116757418364512,0,0,1505106,0.594,0.499,0.756,0.556,51964,59.72,624485,12310.7,NA,NA,NA,116.769996643066,1.77645897865295,11.5,100.385017259245,61.7543549272192,36.6248234043747,42.741811300499,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5610",3079,695355,698434,-61.0327335910543,-11.1440016274985,0.863139338639859,1822952.47650668,NA,0.309572243073661,44.3838638512449,NA,55.0507119731828,NA,0.215884021430823,NA,22.3655134102736,0,0.735020804975326,113.944615214507,0,2.33053942702404,0,208.821648285706,1100049,0.718,0.62,0.821,0.727,84813,60.69,2127523,24037.91,NA,NA,NA,249.995002746582,3.3738260269165,4.5,398.349652066502,42.3483813507299,115.26943526183,3.1247757295039,NA,NA,0.0399679110678165,NA,NA,NA,NA,NA,NA
"9843",6414,692046,698460,-51.3480489008087,-6.8647223654902,0.999710040076675,2614977.55631566,NA,0.0506292803614328,87.5205278066621,NA,12.2845566352325,NA,0.122915844956793,NA,237.129423959575,0,0.0148113097215908,108.667575538906,0,2.3452597443166,0,3.50590673102331,1508084,0.659,0.525,0.813,0.67,39059,56.3,756892,19655.44,NA,NA,NA,252.080001831055,2.03901505470276,9.5,41.1757146971691,22.3846405616857,93.0386511234386,14.6278801291655,NA,NA,0.0213704327871204,NA,NA,NA,NA,NA,NA
"6690",7950,690497,698447,-58.5552561202456,-10.6935511936731,0.8118103007192,2203360.18897602,NA,0.0399201025617545,42.6672924154667,NA,57.1560003205055,NA,0.0516528925619835,NA,85.1713895472613,29.7405576181099,2.63360940394615,183.139139716921,0,1.37556299513404,0,0,5102850,0.665,0.547,0.8,0.671,8695,51.98,135697,16051.25,NA,NA,NA,270.230010986328,3.21513891220093,4.5,444.230037740559,39.1158255095477,166.0170740127,19.3150994899573,NA,NA,0.0851342689041002,NA,NA,NA,NA,NA,NA
"8249",21560,676863,698423,-54.9516525093527,-12.720578209982,0.86856668378077,2287541.16970834,NA,0.037962352806349,13.3054465232215,NA,50.0161877202533,NA,0.0190528034839412,NA,30.1754329071022,0,0.730153815555372,109.589496634921,0,0.314800742301973,0,0,5106240,0.669,0.529,0.816,0.694,11694,53.74,1026777,90449.04,NA,NA,NA,346.450012207031,1.48042595386505,3.5,313.93056028853,36.1065721396897,294.80375514065,102.827805080068,29.2926109503481,0.0283643239836117,7.30037532590322,NA,NA,NA,NA,NA,NA
"9936",5135,693328,698463,-51.1228236890083,-7.99084847517775,0.300501178229444,1519893.78626038,NA,1.4630216799066,12.1191135734072,NA,86.259615164488,NA,0.146659875002862,NA,14.9626800084749,0,0.169118998471288,116.222597660673,0,3.64655249753377,0,515.349081336419,1502764,0.55,0.33,0.795,0.635,13179,49.79,275435,21036.8,NA,NA,NA,268.065002441406,1.39341998100281,6.5,155.737488944077,105.063032773499,177.621863699742,0,NA,NA,0.0115897071953481,NA,NA,NA,NA,NA,NA
"7102",6159,692301,698460,-57.6543552181805,-6.1890466796284,0.762742602658697,1265180.26165943,NA,0.0699080308282956,5.22648482938429,NA,81.0612268286394,NA,13.3677620834885,NA,0,0,6.45452571936279,108.098085005086,28.8267848731255,2.37365692912459,89.3635171289089,278.460139871547,1503754,0.505,0.279,0.8,0.577,8899,47.61,327630,40653.91,NA,NA,NA,124.020000457764,7.02561640739441,9.5,121.929131756893,223.435662820484,5.62913478275772,0,NA,NA,NA,NA,NA,0.274618227659513,NA,NA,NA
"10918",7183,691241,698424,-48.8705714297102,-7.54039803524796,0.982361361371973,3385384.45125322,NA,2.91765750795061,75.1895252557087,NA,21.458613872733,NA,0.0369595736756153,NA,63.1066995435557,0,7.73766463122801,80.6239998305784,0,0.408860596351904,0,0,1716307,0.661,0.587,0.792,0.621,4831,59.24,74359,15322.22,NA,NA,NA,208.479995727539,1.32500302791595,4.5,178.476674485981,68.816349808783,166.533299940988,52.4852048879209,NA,NA,0.397243789932098,NA,NA,NA,NA,NA,NA
"5217",7439,691021,698460,-61.9336345046007,-11.3692268688917,0.985943329517545,2791577.71990745,NA,1.19974931892585,65.2772372427371,NA,32.1837583846524,NA,0.813998076967102,NA,55.9407367538018,16.7858396340691,0.131521304434555,157.525080904391,0,0.0132096647061811,0,0,1100908,0.658,0.547,0.803,0.65,3119,57.12,111483,31403.68,NA,NA,NA,170.570007324219,1.76386797428131,4.5,420.397450804493,20.767915785747,67.1687721047695,62.2243644500309,0.0786955426844623,NA,0.37616469403173,NA,NA,0.0703967400013736,NA,NA,NA
"11725",10270,688165,698435,-47.0687696428224,-2.36021786907974,0.999101790936373,6399726.03515139,NA,NA,75.7205650053799,NA,23.842460108514,NA,0.0247533252443854,NA,203.263974130537,0,0.376101292258313,115.343193490091,0,0.451670856253804,0,0,1504950,0.502,0.346,0.757,0.482,21291,49.52,215606,10371.15,NA,NA,NA,100.360000610352,2.3354674577713,6.5,87.433090297704,46.2853079181225,95.4037980986977,23.3626585649376,0.0148806117076074,NA,0.0462157459765115,NA,NA,0.351125203177583,NA,NA,NA
"8176",10270,688177,698447,-55.1768777413974,-7.08994759306125,0.944278907211726,3546613.5090018,NA,0.294035164030128,49.0608044687622,NA,50.0218916691468,NA,0.160825072686065,NA,133.264839931375,0,0.559865590170571,96.939625314847,0,1.47828897966849,0,0,1500602,0.665,0.548,0.811,0.662,113195,54.67,2500591,22439.9,NA,NA,NA,249.610000610352,2.78641748428345,8.5,201.252537293695,25.1846428960039,42.3446682510806,13.2023999293432,0.102590371099563,NA,0.359853254275314,NA,NA,NA,NA,NA,NA
"11117",11294,687166,698460,-48.4201209797877,-6.86472234994696,0.98268803050855,3985735.10354382,NA,0.334928229665072,74.3403145861387,NA,23.5594361516202,NA,0.380626307194224,NA,25.2659468054466,0,9.0956769014337,120.723118294579,0,0.137203182314244,0,0,1702158,0.604,0.473,0.756,0.617,5663,57.66,64247,11381.26,NA,NA,NA,192.509994506836,2.00787448883057,2.5,164.88902464354,37.5605220808079,113.776705028474,82.5166668388939,0.220181646276824,0.559980517434032,0.587198808125376,NA,0.00128928745380053,0.01604446609174,NA,NA,NA
"10050",39032,659405,698437,-50.897598470515,-4.38724489869131,0.54059061793564,2687810.37563661,NA,0.00515714981520213,27.58688364897,NA,72.404521101338,NA,0.00343809987680142,NA,32.4101537096192,0,2.55540961796205,67.3406886684629,0,2.16412833846916,0,25.6438584904923,1505064,0.537,0.376,0.741,0.557,74602,52.69,839896,11380.39,NA,NA,NA,173.5,6.94726252555847,1.5,143.242992996295,66.8691850073126,126.21359163942,11.3483166797202,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1126",257,698177,698434,-71.3930939533573,-5.73859621923971,0.500977059686931,403241.46109096,NA,0.0506513129278176,0.0898560014651679,NA,98.8375952931481,NA,1.02189739245896,NA,0,0,84.3610287701123,152.948906333107,0,1.66535063287316,0,621.349129248182,1300201,0.45,0.259,0.733,0.481,19438,49.72,141142,7407.49,NA,NA,NA,116.51000213623,1.49905204772949,17.5,1366.35956448347,148.542697424487,228.497471377393,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5620",257,698186,698443,-61.0327335933156,-8.89174940026887,0.00937558009691986,145527.958505572,NA,0.420806529154552,0.0201746754881985,NA,99.5590187953573,NA,NA,NA,0,0,13.2338819927618,121.754297897461,0,0.0925525288086114,0,0,5103254,0.611,0.443,0.815,0.633,37280,53.03,528694,14620.57,NA,NA,NA,124.165000915527,1.3731204867363,5.5,590.625929526335,86.1995871836465,21.8784252866,26.3597291528138,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4762",257,698203,698460,-63.0597606152972,-3.48634399693631,0.270276061381074,408295.852686842,NA,0.00358135403833481,0.15242242787153,NA,91.8882331031716,NA,7.95576311491849,NA,0,0,52.1486955576275,149.842275189393,0,0.0634498126338881,0,0,1301308,0.563,0.421,0.775,0.546,28100,57.09,464071,16683.01,NA,NA,NA,51.3499984741211,0.742690026760101,18,443.413399002585,67.1865054725417,62.2083667172557,56.3041816513958,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8791",273,698183,698456,-53.8255264020062,-1.00886651390264,0.00319201612720332,92279.8594277432,NA,NA,0.0984156089734407,NA,99.8435664556055,NA,0.0212016159069421,NA,0,0,22.6229874191747,104.767420956153,0,1.12434940272125,0,0,1506005,0.523,0.359,0.779,0.512,29886,53.53,302523,10407.78,NA,NA,NA,686.849975585938,8.08684253692627,6.5,295.912715090833,94.2552103838998,45.4778563549661,127.958973447654,NA,NA,0.0368163195140819,NA,NA,NA,NA,NA,NA
"5557",273,698184,698457,-61.2579588089966,-1.00886649691349,0.0053105250578882,105409.539887818,NA,0.126493424633986,0.0455548233676188,NA,99.7359825802939,NA,0.091969171704438,NA,0,0,65.0881540121115,141.79478149323,0,0.689198827394662,0,624.301101481784,1303205,0.57,0.434,0.776,0.551,18974,54.53,131530,7076.84,NA,NA,NA,46.560001373291,2.60244202613831,16,127.633359782017,177.958913879524,66.1010382011955,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1697",273,698187,698460,-70.0417425774074,-9.56742503992756,0.0171363512174186,375232.446832146,NA,0.0171904993840071,0.213735209007822,NA,99.1787238919291,NA,0.590350399679111,NA,0,0,42.37040763237,151.556461595097,0,0.268309299163102,2.30285423791623,117.322658114733,1200344,0.551,0.373,0.767,0.586,9336,51.98,135599,15259.81,NA,NA,NA,200.059997558594,2.05884408950806,4.5,1244.36708233214,116.874609272682,14.794673712575,3.79566622889314,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3105",289,698171,698460,-66.8885894499133,-1.45931697562453,0.00557529832004222,202072.021186451,NA,0.0284734781712873,0.00186007646345093,NA,99.7208454476775,NA,0.248820997687782,NA,0,0,48.5251450292424,106.505166482846,0,3.17940858846053,0,961.216112137918,1303601,0.479,0.323,0.737,0.461,24436,49.51,122622,5159.77,NA,NA,NA,85.9750022888184,0.879594504833221,22,755.236976084628,46.9338335085515,70.6174133276934,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5275",321,698139,698460,-61.9336345044438,1.69383619352027,0.0027967414835175,71887.9444788884,NA,0.0470742428057966,0.0535129690254344,NA,99.8600650168266,NA,0.0393477713422312,NA,0,0,22.7599197108819,184.291231336931,0,0.688529310921625,105.186277971558,517.517897929387,1400209,0.624,0.518,0.78,0.601,21564,55.18,350653,16852.66,NA,NA,NA,1111.78002929688,10.9761900901794,9,334.276552873649,88.6901788788201,7.01274427439383,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"824",321,698103,698424,-72.0687695936088,-7.54039805121138,0.00767163785336999,147598.586153051,NA,0.00257549048785513,0.353271445250796,NA,99.6178258281633,NA,0.0263272360980747,NA,0,0,21.6549575684468,145.835331540553,0,1.66111230362154,0,0,1301803,0.481,0.302,0.772,0.476,28933,53.58,139858,4942.15,NA,NA,NA,222.919998168945,2.45198798179626,13.5,1521.51466985252,42.6468749884467,19.5805673400448,20.138794413415,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6629",321,698110,698431,-58.7804813576274,-2.36021787180568,0.346669489489049,820021.641415016,NA,0.204608410979602,0.771502483917493,NA,92.1031169158215,NA,6.92077218928138,NA,0,0,17.2943214776456,208.786543058089,34.0107281827513,0.56685877106385,0,0,1302009,0.654,0.594,0.792,0.594,9064,57.49,107576,11789.2,NA,NA,NA,65.9150009155273,3.81292700767517,13.5,228.793203196147,81.244012587562,70.9324640717909,73.8932364474783,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5793",337,14540,14877,-60.5822831159852,-14.0719295547276,0.999876844311549,145489.617081581,97.8878606423517,0.114603329226714,0.651376672492336,NA,1.17124602469702,NA,0.087958055181503,NA,0,0,20.8961952045699,72.733832709272,0,4.66203067334494,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,582.570007324219,3.18957853317261,3.5,100.168463606913,62.2899641955241,231.740417454013,46.5977521883002,NA,0.0484199065982867,0.0385353694524826,NA,NA,NA,NA,NA,NA
"7328",337,698123,698460,-57.2039047308366,0.567710057100324,0.00653600031215718,196094.701283946,NA,0.00501389565366874,0.0754949431280979,NA,99.6726642408962,NA,0.246826920322035,NA,0,26.6975912291886,3.72290460973575,113.66372360226,0,2.85536967137399,0,610.447120769884,1505304,0.623,0.52,0.778,0.599,72160,61.23,1700273,23921.23,NA,NA,NA,264.959991455078,8.86711883544922,10.5,254.238657398059,296.105082149127,144.034095827713,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1403",337,321002,321339,-70.7174182913729,-9.56742507330274,0.789121087628312,183868.683041808,53.9722946451594,0.00143254161533393,0.0855227344354353,NA,45.9215540211443,NA,0.0191960576454746,NA,0,0,26.5720652533652,130.344173147873,0,0.918450374700385,0,112.803584949918,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,245.059997558594,3.65414190292358,4.5,1310.75981844608,153.4862956928,15.3803660946634,1.02415309206087,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8673",353,698090,698443,-54.0507516072601,-5.51337100578923,0.0269285126432427,292467.618992583,NA,0.0719135890897631,1.26937512534739,NA,98.6518350858092,NA,0.00687619975360284,NA,0,0,14.7025479114665,105.248206196915,0,1.32698598219871,621.583500866549,0,1500602,0.665,0.548,0.811,0.662,113195,54.67,2500591,22439.9,NA,NA,NA,274.670013427734,8.38898611068726,7.5,282.671473952497,181.146688617439,0,38.8017002646593,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2488",353,698107,698460,-68.2399408226111,-7.99084851073991,0.00456172842834757,166327.004694334,NA,NA,0.0557258688364897,NA,99.7716528665158,NA,0.172621264647738,NA,0,0,76.3492922856881,159.36121680554,0,2.77860572677916,13.480263200832,568.152985270446,1303502,0.496,0.317,0.724,0.531,19329,51.34,150716,7690.77,NA,NA,NA,186.245002746582,2.50527095794678,12.5,1172.64774533185,125.291194069647,12.8707842646896,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5445",385,698014,698399,-61.4831840318566,-4.16201967058969,0.176284719861166,551606.049125744,NA,0.0409706901985503,0.065323897659227,NA,94.3646677935994,NA,5.52903761854282,NA,0,0,23.3505229066442,129.330153081177,12.8526109665073,2.21713316497193,0,0,1300631,0.506,0.346,0.731,0.512,19258,57.81,141404,7450.96,NA,NA,NA,43.7450008392334,1.45665699243546,17.5,404.787510062795,30.0937463640335,133.162603173092,41.1947475329255,NA,NA,NA,NA,NA,NA,NA,NA,NA
