"parent_id","loss","no_change","tot_pixels","Long","Lat","division_3","ed_3","pland_0","pland_12","pland_15","pland_3","pland_33","len.st.roads","len.fe.roads","dist.roads","len.rivers","len.waterways","dist.rivers","area.protected","area.indigenous","CODE","IDHM","IDHM_E","IDHM_L","IDHM_R","POP_2018","IPS","PIB","PIB_PC","loss.1","parent_id.1","no_change.1","dem.data","slope.data","wi.data","dist.mining","dist.urban","dist.pa","dist.il","pland_4","pland_23","pland_32","pland_5","pland_41","pland_39","pland_25","pland_30","pland_9","pland_24","pland_11","pland_20"
"2655",248,1247456,1247704,-62.158859719089,3.99113348069246,0.17200237100503,128025.410917368,8.87289064212141,0.0168748630287092,0.0252027175104098,90.9943750456571,0.0906567316823727,0,0,45.0693911551419,216.510025813268,0,2.27119957720051,0,898.737376723388,1400027,0.484,0.319,0.815,0.437,12394,47.71,163220,14119.38,NA,NA,NA,542.640014648438,9.50349426269531,14.5,568.350721849105,199.888813674054,69.2754701211313,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"734",256,1368682,1368938,-70.6723732412222,-5.78364128811141,0.102035054541516,295626.748140058,NA,0.00620936518372416,0.0403243480166557,99.3694937541091,0.583972532690481,0,0,108.456753504611,293.749455230192,0,2.21696679077765,0,1217.75154416539,1300201,0.45,0.259,0.733,0.481,19438,49.72,141142,7407.49,NA,NA,NA,153.074996948242,3.26975691318512,17.5,1295.58057926159,130.37839174775,259.177553546644,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1916",256,1368690,1368946,-65.3120128872186,-8.30616380577569,0.0129676727608383,256321.889823281,NA,0.0155599386368617,0.0894879100007305,99.5165461319308,0.378406019431661,0,0,41.7004198986722,297.210347659972,0,2.19693317677728,1211.31643242815,0,1302405,0.531,0.374,0.744,0.538,45245,50.24,494952,11033.02,NA,NA,NA,102.519996643066,1.39117801189423,7.5,915.297965045055,126.072497720816,0,45.1992035448853,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2358",272,1368656,1368928,-63.4201209997264,-1.36922687143396,0.00934759847632438,246346.587850391,NA,0.243626269267295,0.00715903280005844,99.5461319307473,0.203082767185331,0,0,56.4342251159227,238.099680828801,0,0.126480021027583,360.081996974394,0,1300409,0.5,0.315,0.728,0.545,27364,49.26,160472,5784.23,NA,NA,NA,45.2900009155273,0.92069399356842,17,371.422716851918,204.400787225117,7.50409961586825,140.414822426441,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3477",272,1368651,1368923,-58.3750759491031,-1.68454219459896,0.157010506093907,323546.750944538,NA,0.172912557527942,0.462488129154796,98.4081379209584,0.956461392358828,0,0,11.7936145068656,268.525103726652,0,2.20379773130831,0,0,1304302,0.62,0.575,0.754,0.551,16383,57.04,298060,17566.03,NA,NA,NA,123.48999786377,4.54206895828247,9.5,205.256770952925,111.505074108724,71.7214479120505,32.6112292880084,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3829",272,1368691,1368963,-56.7984993520122,-1.05391156867138,0.00936629447831072,104659.350318085,NA,0.0971583022865074,0.0417123237636058,99.5922273358171,0.268902038132807,0,20.6130812876101,14.1760411452934,280.725194382635,3.29741848053408,1.72608245435759,1199.97362449038,0,1505304,0.623,0.52,0.778,0.599,72160,61.23,1700273,23921.23,NA,NA,NA,140.970001220703,3.77447295188904,17,70.5032747869124,119.968118941576,0,28.9886512993995,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2486",288,1368695,1368983,-62.7894903396268,-5.15301065736802,0.259150820766849,608276.565951288,NA,0.137555701658266,0.0696909927679158,95.5044196069837,4.28833369859011,0,0,68.6817691190232,255.425778118938,33.5324265557856,3.02680290958816,421.403228836081,0,1304104,0.502,0.355,0.694,0.512,17299,53.13,338818,18896.71,NA,NA,NA,40.6399993896484,0.660727977752686,12.5,568.363329855982,67.4352792952178,0,32.6233472213352,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4713",288,1368688,1368976,-52.6994002331344,-9.25210973161893,0.00351068353521666,88476.5914110686,NA,0.110015340784572,0.0656731682372708,99.8243114909782,NA,0,0,27.6018956521545,299.766452266736,0,0.0658618936465714,0,1208.31231436014,1507300,0.594,0.411,0.798,0.638,124763,54.24,1392553,11157.74,NA,NA,NA,338.460006713867,1.22758001089096,8.5,343.603119987092,104.577029992378,185.657792113493,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2920",320,1368707,1369027,-60.8975984456175,-0.738596237315423,0.0109741815848138,149304.248006209,NA,0.045291840163635,0.0327270070859814,99.4503616042077,0.469574110599752,0,0,34.9418968379208,245.472695879108,0,3.17866259217653,0,1223.71677341021,1303205,0.57,0.434,0.776,0.551,18974,54.53,131530,7076.84,NA,NA,NA,59.8800010681152,1.15076494216919,14.5,84.4628294501954,173.214310903777,89.978430048194,0,NA,NA,NA,NA,0.00204543794287384,NA,NA,NA,NA,NA,NA,NA
"2144",336,1368612,1368948,-64.3660669174215,-2.63048811189333,0.0370979869759612,135967.702977296,NA,0.0379867046533713,0.103148513404924,99.07115201987,0.787712762071736,0,0,82.0101243541049,205.305952418513,0,1.06710013456439,0,0,1301209,0.586,0.425,0.78,0.606,84272,54.27,1320621,15580.35,NA,NA,NA,62.1700000762939,0.998049020767212,21,513.930697105206,86.6742918466006,43.1736283455867,62.1891403955904,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4071",336,77040,77376,-55.5372380911734,-13.0358935257383,0.999711305687923,106773.680627458,94.3512309153335,0.00262984878369494,0.102198845788589,2.05895244356783,0.00584410840821097,147.778719100253,22.3553587982157,1.72358633214664,204.977736898406,0,4.64194499148892,0,0,5107925,0.744,0.635,0.839,0.774,87815,59.42,5731413,67251.95,NA,NA,NA,424.30500793457,0.616091996431351,2.5,260.054609514873,29.6638185028906,244.079077761542,109.338633488773,0.023960844473665,NA,NA,NA,0.137555701658266,3.31762729198627,NA,NA,NA,NA,NA,NA
"1858",352,1368580,1368932,-65.6273281833602,-4.52238001227883,0.30095154643379,348918.714657908,NA,0.0143180656001169,0.164803857111549,98.9787420556651,0.842136021623201,0,0,11.5331426126995,309.466046100529,0,0.0844362150296412,361.212933880451,0,1304203,0.639,0.511,0.801,0.637,60154,53.86,744800,12008.83,NA,NA,NA,91.5500030517578,0.949109971523285,19,738.708276470495,144.66802538236,7.82153681305472,149.651709476099,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2204",400,1368537,1368937,-64.0507515762971,-5.78364128871219,0.111833916655528,454120.200952407,NA,0.192490320695449,0.0578566732412886,97.3534224559865,2.3962305500767,0,0,54.7281758506746,260.141907185427,27.0771410114891,0.547253371524964,0,0,1304104,0.502,0.355,0.694,0.512,17299,53.13,338818,18896.71,NA,NA,NA,62.1599998474121,0.888433992862701,12.5,705.550175288637,90.003694709962,81.2278922858338,48.7562220709218,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4468",416,1368521,1368937,-53.9606615479356,1.78392627831709,0.000261506752586294,6586.95211792082,NA,0.00577105705310833,0.00679377602454526,99.9869238074366,0.00051135948571846,0,0,31.6678422037977,164.686234128426,0,0.691615718899556,1223.23821524386,0,1600279,0.665,0.573,0.801,0.641,49446,57.87,850522,17885.4,NA,NA,NA,286.524993896484,2.91117799282074,11.5,249.952072852055,308.261605108665,0,72.426296727523,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2514",448,965466,965914,-62.7894903407443,3.67581815361883,0.506738252721731,162559.47263858,29.5865293301191,0.0351377018043685,0.140623858572577,70.2329607714223,0.00474833808167141,0,0,94.2142705661777,290.162658226668,0,2.8996571319397,0,864.227553770423,1400027,0.484,0.319,0.815,0.437,12394,47.71,163220,14119.38,NA,NA,NA,1233.41003417969,9.52945232391357,15.5,569.477371233213,241.809353424731,99.3190471219881,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4180",448,1368584,1369032,-55.2219227750726,-0.73859625134296,0.00732090783841799,212788.370887523,NA,0.306012126524947,0.0509167945065381,99.6337205055154,0.00935057345313756,0,0,52.195713406942,324.874640847724,0,0.511217555017499,0,0,1500404,0.564,0.436,0.779,0.529,56480,59.47,609244,11027.84,NA,NA,NA,330.119995117188,8.6035943031311,11.5,168.287295127312,127.403800560638,29.0061944543337,39.8382825425665,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2915",448,1368598,1369046,-60.8975984495234,-2.31517280465396,0.384706718276817,1096171.83825866,NA,0.19555847760976,0.17561545766674,84.3947695229747,15.2340565417489,0,0,28.998722031185,182.534445920976,23.2240482706778,4.6651354857572,1184.78148125799,0,1303205,0.57,0.434,0.776,0.551,18974,54.53,131530,7076.84,NA,NA,NA,61.0900001525879,1.98087000846863,16.5,191.823498294988,33.6275397496662,0,43.5879484074081,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1379",464,1368505,1368969,-67.8345353822137,-1.05391156173233,0.670259573327255,535359.277073821,NA,0.183797209438235,0.0492366133391774,97.6936226166995,2.07334356052305,0,30.1359293754092,10.7945812538136,303.321495108868,0,0.418462429843954,0,825.32128403618,1303809,0.609,0.476,0.777,0.61,44816,49.69,313522,7037.06,NA,NA,NA,84.310001373291,1.4360060095787,24,857.205491674103,129.967634097305,65.374785756765,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3679",464,1368470,1368934,-57.4291300236054,-4.20706472282206,0.112305994775427,258761.501718915,NA,0.0045291840163635,0.262692672949083,96.1788297172913,3.5539484257433,0,0,32.7959197967194,267.161243583217,0,1.0073357944215,404.968953033363,24.2328197407897,1302900,0.588,0.464,0.8,0.549,62755,56.75,458903,7376.44,NA,NA,NA,82.1800003051758,5.37097883224487,13.5,210.052936596798,94.0592251774079,6.7286919332936,13.717648213874,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2618",512,1368472,1368984,-62.1588597228044,-7.67553316538401,0.026390845191798,361387.842124089,NA,0.946307253999562,0.311052670027029,98.7024618306669,0.0401782453064504,1.61940049804677,0.917571091881119,23.0024393157756,75.3518417479656,0,0.465871265987674,0,1208.38863099861,1301704,0.605,0.451,0.791,0.621,54001,60.48,555210,10400.5,NA,NA,NA,81.8199996948242,0.662732005119324,10.5,645.839214519547,70.1886490417215,28.1493138289453,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2907",512,1368463,1368975,-60.8975984444807,-4.83769535369733,0.250687288084964,845081.560610187,NA,4.62590401051939,0.134268390678647,94.4007597340931,0.83906786470889,0,0,43.8318896887814,238.664358468745,0,0.497485277407551,0,323.59545090757,1300805,0.56,0.425,0.776,0.532,40565,54.38,295945,7313.77,NA,NA,NA,47.3450012207031,0.736116021871567,15.5,458.072585649173,64.8532881487639,133.535795972902,2.69298717507687,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3944",544,1368416,1368960,-56.1678687584373,-8.93679444385744,0.0642698371280308,718438.596433631,NA,1.70458031996494,1.03952078311053,96.8162027905618,0.435313025056615,0,0,32.9776597721174,337.420869452865,0,1.85443761303943,0,0,1503754,0.505,0.279,0.8,0.577,8899,47.61,327630,40653.91,NA,NA,NA,296.550003051758,1.73109698295593,7.5,336.416494484072,85.6230019952089,81.0996827649317,54.8594208520014,NA,NA,NA,NA,0.00438308130615823,NA,NA,NA,NA,NA,NA,NA
"1173",608,1368315,1368923,-68.7804813461342,0.20734970243907,0.254213005170146,424438.256223735,NA,0.244575936883629,0.227335817079407,97.4857184600774,2.04236978595953,0,0,16.3444780795781,295.354883096012,20.8690613668192,0.788959659001535,0,1223.80829098214,1303809,0.609,0.476,0.777,0.61,44816,49.69,313522,7037.06,NA,NA,NA,129.994995117188,1.79718601703644,24,967.534752740204,191.072144734656,216.489630909995,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3947",608,1368343,1368951,-56.1678687582742,-7.99084849189508,0.00638469175687473,148301.296449175,NA,0.0463876104901746,0.249689531740814,99.6820074512382,0.0208926875593542,14.027412704316,0,9.51826669586614,274.68125363148,0,1.58810130919688,639.773502543028,0,1503606,0.64,0.51,0.8,0.644,101097,52.08,1770652,17971.96,NA,NA,NA,267.505004882812,2.5076709985733,8.5,233.142876451092,123.272207100167,0,55.7542644551871,NA,NA,NA,NA,0.00102271897143692,NA,NA,NA,NA,NA,NA,NA
"4717",608,1368352,1368960,-52.6994002354292,-7.99084848608776,0.52862479845732,504294.885604469,NA,0.190664036817883,0.521440572722624,94.7299291401855,4.55796625027394,0,0,9.25793699961647,226.271703777229,38.6096437836402,3.27467581841527,0,1142.91601885952,1507300,0.594,0.411,0.798,0.638,124763,54.24,1392553,11157.74,NA,NA,NA,324.995010375977,7.47869801521301,7.5,235.060529152518,167.74363167247,97.2296329808968,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4946",608,1368328,1368936,-51.7534542942132,-1.99985748881724,0.00551797135911924,148816.325626973,NA,NA,0.224267660165096,99.724523339908,0.0508437431514355,0,0,9.61479095264462,204.781550083171,0,1.42769949255082,1194.01028369958,0,1505809,0.483,0.286,0.767,0.513,61126,49.95,648024,10742.76,NA,NA,NA,51.6750011444092,1.86536902189255,10.5,314.379287592596,58.1814609721957,0,76.7950359252286,NA,NA,NA,NA,NA,NA,0.000365256775513186,NA,NA,NA,NA,NA
"2767",608,1368367,1368975,-61.5282290783358,-4.83769533967334,0.0138127320640606,370821.008119934,NA,0.0935057345313756,0.173789173789174,99.3112718240923,0.421433267587114,32.1858053281775,64.3446999630713,9.62187329696949,281.547976016249,0,1.06498715590805,0,0,1300631,0.506,0.346,0.731,0.512,19258,57.81,141404,7450.96,NA,NA,NA,46.355001449585,1.39541798830032,15.5,476.446079204784,103.805567383824,74.7257414008309,68.0798021266686,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"595",736,1368220,1368956,-71.3030038793795,-5.46832597201279,0.0134804452371495,267896.492927619,NA,0.0301702096573891,0.0331653152165973,99.3301921250639,0.606472350062094,0,0,66.0566427252081,275.214004426312,0,2.33845826047704,0,1218.39435934179,1300201,0.45,0.259,0.733,0.481,19438,49.72,141142,7407.49,NA,NA,NA,137.184997558594,1.04831403493881,20,1345.54105647577,179.901589074507,260.000625221938,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3130",736,1368291,1369027,-59.9516525408657,-0.738596241903481,0.0427230671850307,436094.179724623,NA,0.290525239243188,0.498721601285704,97.8664621228724,0.709401709401709,58.6962881251459,0,0.302608514559035,188.932544998104,0,0.165157911594731,127.970066017037,0,1304302,0.62,0.575,0.754,0.551,16383,57.04,298060,17566.03,NA,NA,NA,205.330001831055,5.91921997070312,14.5,14.710092172026,143.878670206888,12.7353546457919,19.0904426622751,NA,NA,NA,NA,0.00175323252246329,NA,NA,0.633136094674556,NA,NA,NA,NA
"2722",736,1368187,1368923,-61.8435443789963,3.04518753918585,0.0477001550968481,447777.210024386,NA,NA,2.1078968514866,97.8839213967419,0.00818175177149536,11.7521828271558,0,13.157992890214,307.688752382812,0,0.247137750557373,960.424883872725,166.213543693455,1400050,0.542,0.379,0.813,0.518,15638,46.83,278084,17453.31,NA,NA,NA,246.145004272461,5.008868932724,3.5,458.518805999723,120.106078284964,0,10.4157946384432,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3605",864,1368096,1368960,-57.7444453313912,-5.46832596181429,0.0113737105468585,123444.361913647,NA,0.0376214478778581,0.464387464387464,99.4437869822485,0.0542041054861568,0.140779525492934,0,20.4897998088859,236.505503247639,0,1.61324259230396,1207.9664001275,0,1503606,0.64,0.51,0.8,0.644,101097,52.08,1770652,17971.96,NA,NA,NA,175.375,5.6879894733429,11.5,137.247344218646,227.058341293404,0,74.2310726478462,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3295",896,294491,295387,-59.005706543397,-14.9277853991118,0.994638905844812,700491.53446326,78.4141686191217,0.0424065923638938,8.3905931813703,12.3776157422613,0.0324071032866934,83.2874741501311,0,1.14761726273935,209.638604077372,0,1.11602005459836,0,0,5108352,0.656,0.56,0.765,0.658,3128,56.21,48832,16057.89,NA,NA,NA,650.859985351562,2.23797106742859,2.5,67.3666706102422,45.9847967582841,206.808725672197,30.3499465969613,0.720182180472531,NA,NA,NA,0.0219696803812944,0.000656900742297839,NA,NA,NA,NA,NA,NA
"3389",960,1367977,1368937,-58.6903912470159,-7.36021785846262,0.0648123028130385,299692.767965985,NA,0.756373730732705,0.0104463437796771,99.0161443494777,0.217035576009935,0,0,51.7234209065309,192.244493213839,0,1.81153240337214,1213.99824454697,0,1300144,0.637,0.54,0.772,0.621,21583,52.15,193460,9037.65,NA,NA,NA,121.705001831055,3.98880410194397,9.5,281.890979962334,132.206079684049,0,54.187340415592,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4855",960,1367984,1368944,-52.0687696219704,-8.62147912534496,0.413755523288939,2683573.0850778,NA,18.7415443056469,2.48023960844474,78.7514062385857,0.0268098473226678,0,0,1.29409296541912,271.748320211401,0,0.350572156421528,0,1205.09139602783,1507300,0.594,0.411,0.798,0.638,124763,54.24,1392553,11157.74,NA,NA,NA,275.985000610352,1.55788046121597,8.5,249.299037264297,172.550801152338,193.959558535226,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4391",1024,1367899,1368923,-54.2759768602792,-0.423280923687903,0.00752323467483385,104523.816323892,NA,0.149755277960406,0.189714369201549,99.6289721674337,0.0315581854043392,0,0,76.8771098541424,318.234818529148,0,0.645077843848932,0,0,1500503,0.642,0.497,0.809,0.659,34142,59.18,666049,20064.73,NA,NA,NA,331.790008544922,9.68227481842041,7.5,275.439391534172,172.164525235939,73.873780733762,55.0814277622483,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3945",1088,1367851,1368939,-56.1678687629291,-8.62147913405048,0.0255574245816002,348078.403894016,NA,1.14420337497261,0.0837899043027248,98.7331433998101,0.0290744393308496,0,0,55.7120655808955,374.641823896186,0,0.384734645308728,0,0,1503754,0.505,0.279,0.8,0.577,8899,47.61,327630,40653.91,NA,NA,NA,395.350006103516,1.61450099945068,7.5,301.888456838057,114.447566075867,52.0184390926811,54.9048661151559,NA,NA,NA,NA,0.00978888158375338,NA,NA,NA,NA,NA,NA,NA
"2532",1152,1367789,1368941,-62.4741750646816,-12.7205782187365,0.270184210386921,600225.846695917,NA,13.9181094309299,0.406969099276792,85.6633793556871,0.0115421141062167,0,0,24.3699863673104,306.390647796372,0,2.40190302709526,1115.79600267261,1113.70309084934,1101492,0.611,0.462,0.751,0.657,19842,56.86,341413,17335.87,NA,NA,NA,194.550003051758,0.971548974514008,3.5,353.488131320273,92.1495299631122,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1771",1408,243289,244697,-65.9426434570523,-9.88274035590841,0.990654871714504,406547.76899001,82.0864928044415,0.0145372196654248,5.13806706114398,12.3180656001169,0.442837314632186,0,0,12.7270813340168,157.984976359734,62.8760447153492,7.09767673386185,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,147.07999420166,0.598365008831024,4.5,844.676011761967,32.2968443265144,65.4217149855911,44.0896858000185,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5652",1408,98510,99918,-48.6003011923962,-0.107965605115943,0.998883307436097,582687.747846683,92.6711227993279,2.57031192928629,0.88837752940317,3.67937760245453,0.114544524800935,0,0,58.7000659739779,13.9666249663354,0,15.2042305728208,1.54659370090276,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,262.91300418053,66.2000730775735,21.0564074566456,240.461151527824,NA,7.30513551026371e-05,0.00175323252246329,0.0744393308495873,NA,NA,NA,NA,NA,NA,NA,NA
"375",1600,1367340,1368940,-72.248949827815,-8.62147912442835,0.0122494931992198,162261.297851356,NA,NA,0.609613558331507,99.3903864416685,NA,0,0,34.5404554543707,182.912905395367,0,3.92544138690306,656.377261371495,255.379316040665,1200393,0.532,0.397,0.726,0.521,11720,55.58,112709,9927.7,NA,NA,NA,291.910003662109,2.07547104358673,9.5,1508.05829367112,66.1282757500762,3.33356718204056,4.32933335733179,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4644",1728,1367236,1368964,-53.0147155707637,-8.93679442729899,0.0241464092313218,479980.08704529,NA,0.834100372561911,0.376214478778581,98.7896851486595,NA,0,35.0463381861403,11.9794001651209,271.461534087996,0,1.11038018753468,0,1209.34948283263,1507300,0.594,0.411,0.798,0.638,124763,54.24,1392553,11157.74,NA,NA,NA,367.449996948242,4.29191851615906,8.5,334.896859720345,150.186172937916,149.192830405855,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3550",1792,1367235,1369027,-58.0597606249759,-0.738596243697091,0.316441917819056,547611.550149098,NA,0.683541529695376,1.35108481262327,97.2770107385492,0.68836291913215,0,0,81.2142457134756,234.072039465619,0,1.15794569455563,0,1223.71676150174,1505304,0.623,0.52,0.778,0.599,72160,61.23,1700273,23921.23,NA,NA,NA,111.970001220703,3.08529996871948,12,197.151494915778,199.60454251475,94.1141638157453,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5103",2048,894866,896914,-51.1228236817293,3.36050284094946,0.968879318557812,2979714.86239678,34.4805318138651,33.7570311929286,0.300387172182044,27.8374607348966,2.68339542698517,0,0,45.159043205752,61.6547966515212,0,5.77213064686766,1062.53834129223,152.623731822075,1600204,0.643,0.55,0.759,0.636,10926,53.12,146922,13959.32,NA,NA,NA,3.91000008583069,0.291404008865356,11.5,283.747727601285,275.722890835901,0,12.3459892498543,NA,NA,NA,0.941193659142377,NA,NA,NA,NA,NA,NA,NA,NA
"4033",2176,1366752,1368928,-55.8525534242498,-2.9458034394011,0.0302433574681371,670405.348890499,NA,0.144568631748119,1.00379867046534,98.5055884286653,0.335890130761926,0,0,2.40472466577925,292.842640522908,0,2.282836120505,226.274324962494,209.13421755295,1506807,0.691,0.648,0.807,0.632,302667,60.25,4835188,16318.44,NA,NA,NA,86.9800033569336,1.56785595417023,7.5,60.2262692480551,89.1314321226554,6.43837227258761,7.4771166980944,NA,NA,NA,NA,0.0101541383592666,NA,NA,NA,NA,NA,NA,NA
"4497",3584,1365361,1368945,-53.6453462254361,-11.1440016316488,0.464014354693738,884521.95292105,NA,1.15735261889108,1.23909708525093,96.2320841551611,1.32471327343122,0,0,4.58810244681654,220.268871507757,0,0.200291005159819,0,663.441799421989,5105580,0.701,0.604,0.813,0.7,10700,58.65,288435,27675.63,NA,NA,NA,275.579986572266,0.841821014881134,4.5,534.19985915001,88.2623291985015,225.97068624918,0.340643944360817,0.0105193951347798,NA,NA,NA,0.036233472130908,NA,NA,NA,NA,NA,NA,NA
"5064",14336,1354629,1368965,-51.1228236818787,-8.93679443087484,0.797396073953672,3536515.61735199,NA,2.65300606326247,44.8613485280152,48.4108408210972,0.0498940755351012,100.558539374974,5.53696997186639,2.68868779312187,243.105672644156,0,2.34023121684224,0,0,1502764,0.55,0.33,0.795,0.635,13179,49.79,275435,21036.8,NA,NA,NA,600.320007324219,10.4588150978088,4.5,260.352450860408,72.0977008133725,142.088294203319,69.4022879379281,NA,NA,NA,NA,0.415954415954416,3.58294981371904,NA,NA,0.0260062824165388,NA,NA,NA
"1388",1,1208868,1208869,-67.8345353831019,1.78392626910712,0.221917233188224,112899.817165176,11.7083789904303,0.00306815691431076,0.00423697859595296,88.2090729783037,0.0752428957557163,0,0,32.7824719217388,198.261056011784,0.917272566513913,1.12153324331217,0,1094.87715932762,1303809,0.609,0.476,0.777,0.61,44816,49.69,313522,7037.06,NA,NA,NA,137.269996643066,1.53046798706055,23,900.55559306758,225.11111522807,142.678744526266,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1431",1,1368955,1368956,-67.5192200783235,-6.72958722661195,0.0416665648873287,65246.0648058754,NA,0.000657462195923734,0.000949667616334283,99.8571846007743,0.141208269413398,0,0,86.1605715328111,285.53034900063,0,3.61265883048511,0,1215.60715457444,1301951,0.477,0.266,0.772,0.529,7888,55.91,93772,11536.94,NA,NA,NA,136.809997558594,1.14615005254745,13.5,1052.44825061226,216.223628747018,120.327145813176,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1713",1,1368938,1368939,-66.2579587912113,-6.09895658807905,0.000154862876725725,6830.91330747721,NA,NA,NA,99.9922565563591,0.00774344364087954,0,9.69513349862648,19.5251777237444,323.804907501487,0,0.881870056926175,0,0,1304104,0.502,0.355,0.694,0.512,17299,53.13,338818,18896.71,NA,NA,NA,112.975002288818,0.997213006019592,13.5,900.496919404887,152.219752211601,130.3005348718,54.5143945788825,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1998",1,1368927,1368928,-64.9966975490952,-4.52238000949504,0.000154862876725725,2466.71869436434,NA,0.0019723865877712,0.00533274892249251,99.9922565563591,0.000438308130615823,0,0,26.0125397576568,256.671169976852,0,3.30526766214681,0,0,1301209,0.586,0.425,0.78,0.606,84272,54.27,1320621,15580.35,NA,NA,NA,84.870002746582,0.671077996492386,15.5,681.934226812246,130.528008296546,32.9630806101267,125.706314216506,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2087",1,88952,88953,-64.6813822350256,1.46861097100249,0.995796829278459,28302.4146889105,93.4929602137117,0.00204369119825994,0.00270059194055778,6.50229550314947,NA,0,0,103.152487672648,141.760345526903,0,0.182239223016914,79.8820816610833,81.3421013986594,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,615.669982910156,5.05611419677734,17,561.04314275999,211.083790251798,15.1894301269414,15.136165051597,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2271",1,1368959,1368960,-63.7354362760301,-6.72958722422265,0.00121082470806788,38627.1883458489,NA,0.031412082694134,0.00533274892249251,99.9398056833954,0.0234494849879465,0,0,64.8817341006865,202.910602784436,0,0.53406557444059,1025.13644726679,0,1300904,0.53,0.379,0.752,0.522,15450,54.39,102951,6646.31,NA,NA,NA,82.7799987792969,1.03766351938248,11.5,771.749024611163,74.286946956316,0,62.8451962105877,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2445",1,43214,43215,-63.1048056541515,3.99113348273007,0.999068298856685,58252.5107054828,96.8422090729783,NA,0.00562495434290306,3.05413105413105,0.098034918547739,0,0,134.6639465034,181.625257461838,0,1.93940781783177,0,61.0005918588629,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,540.559997558594,6.67268514633179,20,617.568109671919,288.228341618247,147.310450387766,11.857028059297,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3227",1,184,185,-59.3210218679094,-14.2971547893242,0.999999999997332,189.747591874057,99.9852436262693,NA,0.0135145006939879,0.000219154065307911,NA,85.3927137047937,0,4.73615463357614,161.43708312856,0,0.575328885271907,0,358.191336539804,5102686,0.744,0.625,0.825,0.8,6710,58.55,1238836,190238.95,NA,NA,NA,675.820007324219,0.916763991117477,4.5,54.4923574219692,84.8868109110062,268.584710419116,0,7.30513551026372e-05,NA,NA,NA,0.000949667616334283,NA,NA,NA,NA,NA,NA,NA
