"parent_id","loss","no_change","tot_pixels","Long","Lat","division_3","ed_3","pland_0","pland_15","pland_3","len.st.roads","len.fe.roads","dist.roads","len.rivers","len.waterways","dist.rivers","area.protected","area.indigenous","CODE","IDHM","IDHM_E","IDHM_L","IDHM_R","POP_2018","IPS","PIB","PIB_PC","loss.1","parent_id.1","no_change.1","dem.data","slope.data","wi.data","dist.mining","dist.urban","dist.pa","dist.il","pland_33","pland_12","pland_23","pland_32","pland_5","pland_4","pland_41","pland_25","pland_39","pland_24","pland_30","pland_20","pland_9","pland_11"
"9584",3693,694767,698460,-52.023724571364,1.01816050528033,0.0549097551790132,855859.427621414,NA,1.61225704539731,97.234638630068,4.51891410218755,4.32333181973512,6.73246086836508,97.792130809716,0,2.19347648232535,66.9130081647885,0,1600055,0.709,0.692,0.783,0.659,5306,61,70828,13857.88,NA,NA,NA,163.430000305176,4.70988249778748,12.5,571.870964366015,76.9423857866466,5.88507097412524,43.171096803173,1.02876536709324,0.0811279503674366,NA,NA,NA,NA,0.0264703189029555,NA,NA,0.0131636180490373,NA,NA,0.00357707012202102,NA
"11537",3821,180521,184342,-47.5192200985169,-0.55841606270997,0.997967366371163,936613.905872907,73.627549735583,0.530121792083515,8.13440054028067,25.9105994741529,0,9.75247507097022,14.3052636946737,0,8.87497739417376,123.569721955088,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.5,210.853734530916,7.67121903757233,4.37123360105564,146.811232367136,9.28593095396168,0.801120624527827,0.346117305006753,0.0321936310981891,6.73061514159474,NA,0.314066756713445,NA,NA,0.197883519150203,NA,NA,NA,NA
"6139",3821,694607,698428,-59.9066074884358,-2.3602178410271,0.0307825064889441,301663.71097494,NA,1.51090164169269,98.470475317308,42.9158815279681,0,4.8256919928572,185.765337288159,0,0.59075483132887,22.5932362387507,0,1303569,0.611,0.493,0.785,0.59,32577,55.62,383824,11994.12,NA,NA,NA,117.770000457764,4.15431499481201,18,176.977307200054,34.7139670949104,3.28323558057448,89.7349307011903,0.018623040999341,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3604",3949,694511,698460,-65.7624633290726,0.567710063010086,0.00697835274024117,157798.075800925,NA,0.0272508874466636,99.6506149377891,0,0,31.9848489412708,128.972045847054,0,1.47000791953097,624.365397117243,624.365397117243,1303601,0.479,0.323,0.737,0.461,24436,49.51,122622,5159.77,NA,NA,NA,434.514999389648,11.9510898590088,21,642.244259494002,136.783596098939,0,0,0.222740148445624,0.0993940263186202,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7770",6874,691577,698451,-56.0777786518546,-10.2431007544325,0.96857206428526,2162197.90442538,NA,65.4876371658597,34.1023694238318,94.3866828605428,0,1.27704067075002,154.117733948613,0,2.4832872786172,0,0,5102793,0.665,0.553,0.809,0.656,10413,56.66,162878,16069.29,NA,NA,NA,317.979995727539,2.35183095932007,7.5,560.991150607811,36.2470099856645,169.575462392063,96.1375899473111,0.108013637796178,0.00587342062286909,NA,NA,NA,NA,0.258143999083173,NA,0.037962352806349,NA,NA,NA,NA,NA
"8350",11188,687251,698439,-54.726427296145,-12.0449025392376,0.218008606694863,495533.856250116,NA,0.629208648571121,88.4364444763168,1.19690941013014,0,1.75052104850091,116.748486076574,0,0.470484977996977,0,0,5107248,0.715,0.628,0.827,0.703,4486,63.08,310575,71232.82,NA,NA,NA,343.645004272461,1.54268145561218,3.5,392.282883704007,43.4100028235962,295.471425345225,79.0299256612682,0.140413783212019,NA,NA,NA,NA,NA,1.57667897737459,NA,9.21725411452544,NA,NA,NA,NA,NA
"9460",4315,694142,698457,-52.2489498059988,-4.8376953267398,0.00893334431966841,252493.855000948,NA,0.333925450534338,99.5523307452082,0,0,26.6168153792181,51.1475558425135,0,4.41216768122334,0,622.24276077557,1500602,0.665,0.548,0.811,0.662,113195,54.67,2500591,22439.9,NA,NA,NA,232.630004882812,1.93892395496368,1.5,216.389404196718,138.151748724623,54.8107943509919,0,NA,0.113743804257514,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7963",9654,688771,698425,-55.6273281897512,-10.9187764191583,0.844263291691653,3054484.6096987,NA,38.0841188436524,56.4848293842936,67.4654789038121,0,0.331765282419786,137.902731126895,35.5147635650895,0.419023623884632,0,0,5103205,0.713,0.604,0.819,0.732,33224,63.03,850077,26319.79,NA,NA,NA,424.439987182617,2.30191397666931,4.5,489.283594922792,20.9290245357795,193.904677835685,86.9719014324526,1.83422628427356,0.304844855743059,NA,NA,NA,NA,3.29198063203736,NA,NA,NA,NA,NA,NA,NA
"5349",19308,679152,698460,-61.7084092778989,-3.71156920456375,0.28001583987413,2045302.27855198,NA,4.70456262448204,87.0736132414551,0,0,5.05694386703973,135.096917126874,8.90643581292486,3.68055326983775,0,0,1300102,0.561,0.433,0.757,0.54,20538,59.4,192852,9549.01,NA,NA,NA,39.125,1.4034880399704,16.5,370.374826749271,42.0387912540391,134.794254527008,22.2228207676211,7.60299100295323,0.37101371305602,NA,NA,NA,NA,NA,NA,NA,0.247819418053616,NA,NA,NA,NA
"4929",25452,673008,698460,-62.609310182227,-10.0178755002569,0.976353400065296,2103757.68983101,NA,58.9678578787116,40.1619125020032,0,0,0.0553180937752733,127.466434485715,0,0.14088864827776,0,0,1100023,0.702,0.6,0.806,0.716,106168,58.65,2296074,21389.67,NA,NA,NA,193.059997558594,1.95653754472733,5.5,586.223067397995,37.5107992159016,64.7809558015025,78.6186580963729,0.459438886472379,0.000429248414642522,NA,NA,NA,NA,0.0230363315858153,NA,0.387325152812436,NA,NA,NA,NA,NA
