"parent_id","loss","no_change","tot_pixels","Long","Lat","division_3","ed_3","pland_0","pland_12","pland_15","pland_3","pland_39","pland_4","len.st.roads","len.fe.roads","dist.roads","len.rivers","len.waterways","dist.rivers","area.protected","area.indigenous","CODE","IDHM","IDHM_E","IDHM_L","IDHM_R","POP_2018","IPS","PIB","PIB_PC","dem.data","slope.data","wi.data","dist.mining","dist.urban","dist.pa","dist.il","pland_33","loss.1","parent_id.1","no_change.1","pland_41","pland_23","pland_32","pland_5","pland_25","pland_24","pland_9","pland_20","pland_30","pland_11"
"7669",11825,686603,698428,-56.3030038409249,-10.9187764215896,0.441275861290061,2159983.194412,NA,0.896556855383347,18.2650923742588,75.6757800874522,4.6129896293583,0.0510805613424601,66.3114259530924,0,0.856878540558819,172.313072836469,0,0.643303525237883,0,0,5106216,0.686,0.572,0.815,0.692,12739,61.6,355110,28665.66,309.290008544922,1.80798602104187,4.5,486.524478582189,43.0258697200603,237.572616741134,22.7966428708205,0.0216055035370069,NA,NA,NA,0.476894988667842,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8397",12849,685607,698456,-54.7264272971901,-1.45931697395207,0.417656379586545,4537181.68286652,NA,8.59267111709595,13.9033893934619,77.4707045239664,NA,NA,14.0777560588506,0,3.76455264869237,150.36797458564,0,1.06834394947829,0,0,1500404,0.564,0.436,0.779,0.529,56480,59.47,609244,11027.84,249.210006713867,13.023850440979,6.5,188.573860560738,53.3538274773752,28.2294266129377,98.927137065649,0.00615992894593588,NA,NA,NA,0.0270750365298112,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6118",31842,666602,698444,-59.9066074905772,-7.08994758347693,0.897700142747849,3050551.02122084,NA,0.963527490473598,43.3087413689368,55.2011288427929,NA,NA,127.788297344654,12.6349462599268,0.349809659187847,46.7240457517261,0,3.6901078601458,0,0,1300144,0.637,0.54,0.772,0.621,21583,52.15,193460,9037.65,149.759994506836,3.09788811206818,10.5,651.619578630426,11.0563384486419,28.4538935901899,162.410449462511,0.0828009053663009,NA,NA,NA,NA,NA,NA,NA,NA,0.44380139243045,NA,NA,NA,NA
"3785",8243,690221,698464,-65.3120128783669,-2.81066830518437,0.607528030683346,1349220.84792357,NA,0.156863306879065,1.40432054551185,83.410595077787,NA,NA,0,0,14.8754216310186,143.817706888142,28.0124520557967,2.32846681862841,0,0,1304260,0.527,0.378,0.724,0.535,13387,52.69,186400,13881.45,47.6399993896484,0.74254298210144,22,618.729219893609,24.3908425454835,72.9558917052991,16.9149548626425,15.0282210698221,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2575",11827,686616,698443,-68.0147156068496,-10.4683259826051,0.657777539547623,1846362.74534536,NA,0.00472173256106774,16.6159199652023,82.8287756690552,NA,NA,0,0,3.27969555828568,104.617485995284,39.6586384207401,1.77365064127343,175.280174068234,0,1200179,0.575,0.398,0.794,0.601,11456,58.22,170986,15354.37,172.714996337891,1.16536051034927,4.5,1001.19371354403,45.169893776128,1.22528085847182,143.309200997118,0.54986721915707,NA,NA,NA,NA,NA,NA,NA,0.000715414024404203,NA,NA,NA,NA,NA
"5033",8245,690196,698441,-62.3840849572188,-8.66652415931073,0.527388153886627,798037.823485404,NA,1.07956542005809,2.17160887805228,94.7421564057514,NA,NA,0,0,5.34981605819085,202.210899653839,30.3273164852778,1.24032830086053,47.4838410804483,0,1100205,0.736,0.638,0.819,0.764,519531,61.25,16514535,31793.2,88.4000015258789,2.61694693565369,9.5,707.858441744498,78.5753158644463,8.24092670629584,24.2219499827936,2.00164939581914,NA,NA,NA,0.00501990031912223,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5643",16490,681974,698464,-61.0327335948699,-3.71156923234183,0.639553653239227,2430969.9511456,NA,0.0824156956113642,3.35643643689476,82.2804823607518,NA,NA,0,0,3.51221197574507,139.981348683871,10.6539588420824,1.36163639356543,0,0,1302504,0.614,0.481,0.795,0.604,96236,56.83,1525165,15811.37,18.7299995422363,1.7717159986496,14.5,340.898599707648,42.1844704917583,90.9594978078648,23.0530119379931,14.2521920285708,NA,NA,NA,NA,NA,NA,NA,NA,0.0284734781712873,NA,NA,NA,NA
"6074",31854,615991,647845,-60.1318327128839,5.07221454529554,0.403734808693617,1821780.67865861,7.25959227123921,13.7207824912433,1.08370916416749,77.8476339827385,NA,NA,0,0,42.9410671325426,167.410510437988,0,0.159286987061766,300.621485524583,562.29620934639,1400704,0.453,0.276,0.766,0.439,10325,48.12,116530,11847.26,1320.34497070312,4.25762391090393,13,641.585530229093,128.154524359251,0,0,0.0882820906114787,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6206",39132,659281,698413,-59.6813822674064,-9.34219983289358,0.943183026995263,2734056.61855261,NA,0.000859524969200355,51.5376901698994,48.455433630347,NA,NA,131.172030799144,33.372918951091,0.0343594007110038,166.506771723076,0,1.62788949874348,0,0,5103254,0.611,0.443,0.815,0.633,37280,53.03,528694,14620.57,163.970001220703,2.14948999881744,5.5,573.82759688641,50.9313621227111,85.1794015592926,17.4140214466546,0.00601667478440249,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"12502",51420,647016,698436,-45.2669678575016,-3.93679442732283,0.996903678957228,5112592.03367348,NA,0.185864563540212,72.1841303999451,25.8715173645292,NA,0.0145944460978457,116.350975397599,10.949246317952,0.87665985408615,134.459542217145,31.7102011732567,1.74239378606505,0,0,2111722,0.493,0.369,0.72,0.45,13730,57.71,66492,4766.83,25.4650001525879,1.94596046209335,-0.5,213.458851952809,11.6794297387689,132.686662095551,36.6462701871796,1.38976328380761,NA,NA,NA,0.00486481536594858,NA,NA,NA,NA,0.349265126714132,NA,NA,NA,NA
