"parent_id","loss","no_change","tot_pixels","Long","Lat","division_3","ed_3","pland_0","pland_12","pland_15","pland_3","pland_33","pland_5","len.st.roads","len.fe.roads","dist.roads","len.rivers","len.waterways","dist.rivers","area.protected","area.indigenous","CODE","IDHM","IDHM_E","IDHM_L","IDHM_R","POP_2018","IPS","PIB","PIB_PC","loss.1","parent_id.1","no_change.1","dem.data","slope.data","wi.data","dist.mining","dist.urban","dist.pa","dist.il","pland_4","pland_39","pland_41","pland_32","pland_23","pland_25","pland_24","pland_9","pland_30","pland_20","pland_11"
"4952",2194,696266,698460,-62.609310182137,-4.83769534704626,0.774815908481884,1942673.47746144,NA,1.7803793411323,0.518961333302809,85.2779240402005,12.4227352853643,NA,0,0,85.2070574651876,221.034425774369,69.7191007219838,0.920147914536288,0,149.38560513398,1300631,0.506,0.346,0.731,0.512,19258,57.81,141404,7450.96,NA,NA,NA,31.6100006103516,0.660027027130127,14.5,528.189751290224,99.0968109075806,30.7001943889423,5.00483717015936,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5553",2322,696135,698457,-61.2579588079475,-1.90976740641852,0.812313986285372,1345606.19905196,NA,0.492221299028737,0.804801879494599,76.8678910122339,21.8350858092428,NA,0,0,76.3545349236143,106.933529799338,21.5334010114813,2.4625966824458,3.28922917296109,195.795927223121,1303205,0.57,0.434,0.776,0.551,18974,54.53,131530,7076.84,NA,NA,NA,58.1649990081787,2.40031802654266,15.5,178.175086928276,85.2800203751992,10.8687981028074,0.248567233439761,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2086",2706,695738,698444,-69.1408416631507,-10.2431007454225,0.0240353874216899,310859.548314722,NA,NA,1.20420237369572,98.7957976263043,NA,NA,0,0,7.73144854034424,119.623516840641,0,1.09362420815419,335.970803350918,0,1200500,0.603,0.456,0.81,0.593,45177,55.99,500512,11602.31,NA,NA,NA,254.939994812012,3.75860643386841,4.5,1122.57418988002,81.9956695084423,3.1235877119645,75.4835499643587,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5240",4388,694072,698460,-61.9336345031878,-6.18904666996085,0.547069354449926,1104541.01327677,NA,1.87046958714151,2.05025355986591,85.4422255966536,10.637051256339,NA,0,0,6.38812631020177,112.959370752266,35.0662508409371,0.12140400848584,70.4562102618346,120.694098677164,1302702,0.582,0.456,0.747,0.58,54907,56.46,495942,9065.26,NA,NA,NA,42.0150012969971,1.69231200218201,16.5,632.365778534138,81.2888623539841,7.18097069832324,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8083",4900,693503,698403,-55.402102987779,-5.9638214771467,0.0180350869201866,434407.061836118,NA,0.152812435612738,0.73015155330693,99.0951443419336,0.00100157963416588,NA,0,0,3.47917658296538,116.465550546885,0,3.06819938069698,621.815581097758,0,1503606,0.64,0.51,0.8,0.644,101097,52.08,1770652,17971.96,NA,NA,NA,376.514999389648,5.11217260360718,6.5,391.769307907436,36.5820283869854,0,68.7550761512062,NA,NA,0.0208900895126027,NA,NA,NA,NA,NA,NA,NA,NA
"9086",5156,693199,698355,-53.1498506951116,-0.783641283213993,0.122330199276114,536934.827234877,NA,0.0393948944216829,0.904650030083374,98.2150531472939,0.303698822450792,NA,0,0,10.7208076219287,170.082796967133,12.0307170391349,1.87937723922771,193.945454342425,0,1500503,0.642,0.497,0.809,0.659,34142,59.18,666049,20064.73,NA,NA,NA,352.239990234375,6.26186513900757,12.5,225.206342675197,69.8165552137854,1.89301547316181,147.83667521152,NA,NA,NA,NA,NA,NA,NA,0.537203105750222,NA,NA,NA
"6027",5924,692522,698446,-60.1318327168559,-5.51337098992875,0.0308502127880661,255271.223821747,NA,0.0329090451225933,1.49578764222431,98.4644353380188,0.00686797463428035,NA,27.7311423945454,0,5.45829891063741,133.7085096779,0,1.06210927922,0,0,1303304,0.554,0.421,0.759,0.532,25237,51.43,183026,7288.37,NA,NA,NA,53.2700004577637,1.38209402561188,14.5,524.378208210777,48.6744265289337,77.4721158763409,41.2301748163986,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6884",6692,691735,698427,-58.104805668872,-11.1440016479093,0.389380235542667,1018742.24855999,NA,0.0176413639786296,19.6127505468106,80.2376564236796,0.0641112983613611,NA,0,0,4.3716216089163,126.121224084936,0,4.05982298182449,0,0.638903694340901,5105101,0.682,0.543,0.836,0.699,34815,58.79,787092,23251.67,NA,NA,NA,286.600006103516,2.07128250598907,3.5,415.64813995597,53.701276482276,217.348366089898,14.5991418579665,NA,0.0358564308508731,0.0319839363189788,NA,NA,NA,NA,NA,NA,NA,NA
"8272",7204,691223,698427,-54.9516524999867,-7.5403980180743,0.293257035437972,1507788.57847553,NA,0.22292301000435,9.86641789336325,89.5759884160161,0.327802705982006,NA,17.0205991645667,0,3.00765377750091,81.3545432818885,0,4.92552690336022,0,280.407573620916,1500602,0.665,0.548,0.811,0.662,113195,54.67,2500591,22439.9,NA,NA,NA,280.799987792969,4.17665243148804,9.5,437.989874250267,73.4636188069147,56.6197680884787,1.21361302820608,NA,NA,0.00686797463428035,NA,NA,NA,NA,NA,NA,NA,NA
"7579",7460,690978,698438,-56.5282290643242,-9.11697462745352,0.631894652468142,1054839.5912926,NA,0.49909749878234,11.5749362518981,86.7386757585308,1.15548806692834,NA,40.2554558169857,0,2.37187486430723,181.854516282032,0,0.16653362560404,0,0,1503754,0.505,0.279,0.8,0.577,8899,47.61,327630,40653.91,NA,NA,NA,182.86499786377,0.909619510173798,7.5,660.470785930798,59.6491360155111,117.056814061541,17.9447584835719,NA,NA,0.0318024238604131,NA,NA,NA,NA,NA,NA,NA,NA
"7590",9800,688656,698456,-56.5282290629656,-6.63949713099108,0.0754486046384276,525559.314609608,NA,0.0038678623614016,3.40486491132567,96.5800934017133,0.0111738245996046,NA,0,0,0.514077384920035,53.6375668213263,0,1.7684809719565,496.219017807504,0,1503606,0.64,0.51,0.8,0.644,101097,52.08,1770652,17971.96,NA,NA,NA,313.290008544922,3.94099998474121,9.5,458.367562678027,108.247736928873,0,95.54409548145,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5547",17552,680908,698460,-61.2579587983007,-3.26111876982468,0.46227084709626,4568707.17160378,NA,0.284019367688469,17.38713628351,77.9433563792038,4.22280282044825,NA,0,0,1.71228038835637,113.2894579118,7.52229810241853,2.13094001202,0,0,1300839,0.569,0.436,0.775,0.544,12877,58.46,142324,11101.73,NA,NA,NA,43.9449996948242,0.59161701798439,12.5,303.433169586156,66.2484544207082,73.9351108520873,38.6087494294353,NA,NA,NA,NA,NA,NA,0.162685149149516,NA,NA,NA,NA
"9255",27792,670668,698460,-52.6994002497895,-6.86472236082356,0.745001360836552,1930275.65403176,NA,0.406555310431768,28.5893762713807,70.9980517434032,0.00601667478440249,NA,0,0,0.168176726920567,112.241683352203,0,1.69636521599471,0,0,1507300,0.594,0.411,0.798,0.638,124763,54.24,1392553,11157.74,NA,NA,NA,334.854995727539,8.09668397903442,4.5,179.029814890343,82.2925897732707,19.2519458052204,33.5345946171544,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7161",4389,694062,698451,-57.4291299877095,-14.9728304670612,0.957517459305641,2529191.07809404,NA,1.2067730567573,42.2691459186889,34.1092456235854,0.254132882560238,NA,80.0711099410647,0,3.18651879819982,91.0247001063026,0,0.56207058488349,0,0,5101704,0.693,0.595,0.818,0.684,34619,65.51,1308782,38900.89,NA,NA,NA,204.980003356934,1.2528350353241,4.5,138.333926694791,23.2833521374941,63.6717808366478,29.137294386226,1.45059163968713,0.0342377446064808,7.93484800733461,NA,NA,NA,NA,NA,NA,12.7410251267799,NA
"5169",4389,694074,698463,-62.1588597170033,-0.107965603479106,0.221983667494252,1059836.31179222,NA,7.57241497865513,0.00687619975360284,91.9483998510157,0.472308970575595,NA,0,0,60.2460437932997,94.1094887630213,0,2.81452381460265,0,0,1400209,0.624,0.518,0.78,0.601,21564,55.18,350653,16852.66,NA,NA,NA,46.4500007629395,0.61761599779129,18,235.148341002002,224.62701148403,91.7964807211317,110.831721349741,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5945",4645,693815,698460,-60.357057923439,-1.90976741706126,0.0258259641654585,360720.694744721,NA,NA,1.27625132510099,98.715153425207,0.0038678623614016,NA,31.5670097750218,0,10.2035940173692,153.286316840005,0,0.0155544792679537,0,0,1303536,0.647,0.538,0.802,0.627,35352,58.54,444819,12865.72,NA,NA,NA,72.4300003051758,2.00365656614304,19,128.82710318265,39.2034920726966,42.7915907699253,21.5710206851209,NA,NA,0.00472738733060195,NA,NA,NA,NA,NA,NA,NA,NA
"5350",5669,692791,698460,-61.7084092748126,-3.48634399666552,0.233242260052516,2360631.49615597,NA,0.0474171274675529,4.61006217230611,88.2084634558634,7.13405724436295,NA,0,0,9.60747049946787,109.356452188852,0,2.07852231312837,0,0,1300086,0.594,0.526,0.741,0.537,13269,57.44,108109,8330.15,NA,NA,NA,46.4599990844727,2.30762147903442,16.5,348.61554090416,58.4049427150403,112.049258751065,30.2836719510543,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6866",5669,679749,685418,-58.104805670516,-15.1980556960612,0.999494961106386,3883833.89932573,1.84654614216543,2.18677477580724,68.7632868234822,14.2310116608887,0.0707675557974959,NA,89.9508497801129,0,3.23142054655342,107.242946546028,0,3.18403242867774,0,0,5107206,0.707,0.617,0.817,0.701,5159,65.78,82326,16402.79,NA,NA,NA,385.869995117188,10.0073089599609,4.5,167.82565330034,3.65763726522655,105.981401715824,60.0029884020788,10.6952124459216,0.00759247056126981,0.659255651376673,NA,NA,NA,0.292524997851188,0.464286737529725,NA,0.782740738618457,NA
"9527",8266,690182,698448,-52.0237245723432,-11.8196772885313,0.861226132379625,1411159.28825994,NA,0.220633685126256,23.9662267347359,41.9281266454523,0.148806117076074,NA,50.7529851748361,0,1.16205924554448,102.959075721959,0,2.60061000402029,0,50.4381866006332,5100359,0.651,0.561,0.803,0.613,6659,61.2,108871,16837.42,NA,NA,NA,357.679992675781,1.15154600143433,3.5,386.737736215466,71.8657906244803,167.152075064153,9.2024037277382,0.243813099516952,32.6841189533207,0.737162610746091,NA,NA,NA,0.0711121540257778,NA,NA,NA,NA
"5576",10314,688146,698460,-61.2579588050901,3.27041274030041,0.989272328444698,3476690.00613762,NA,60.6313385682562,6.24771067512191,32.4694947459994,0.613682150133926,NA,148.156277365227,0,1.30448546268577,146.776757820479,0,3.16829806522954,0,185.228679847271,1400050,0.542,0.379,0.813,0.518,15638,46.83,278084,17453.31,NA,NA,NA,128.460006713867,1.662024974823,-0.5,459.536584136171,72.1060400282591,17.1165200534536,0,NA,NA,0.0377738604885419,NA,NA,NA,NA,NA,NA,NA,NA
"10054",59688,638772,698460,-50.8975984795033,-3.48634399797561,0.853136637385901,3372148.45758998,NA,NA,43.4552903761854,56.5374036615764,0.00730596223820302,NA,30.7543994728051,0,0.653315160020695,85.7167381877217,0,1.71930997467927,0,0,1505486,0.515,0.338,0.746,0.541,46986,49.17,580557,12516.6,NA,NA,NA,92.7300033569336,4.3216028213501,6.5,234.852059357974,46.4672612755343,121.961205324687,62.5047686518367,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7457",3475,547302,550777,-56.7534543135447,-14.5223799789293,0.987250013771944,2543809.14338446,21.1749706328969,3.20946623499413,29.4986104346331,22.9104947998739,0.35512706644128,NA,91.120611754732,0,4.3159308824951,111.544938044886,17.7152757539199,1.92496402705113,0,0,5106000,0.702,0.668,0.793,0.653,6056,57.98,118616,20121.51,NA,NA,NA,239.139999389648,0.75919097661972,4.5,109.320253396717,8.0846419016516,109.64153900113,43.9814536444126,7.0866401168954,10.3068504140045,3.85855084090193,NA,NA,NA,0.803082829556198,NA,NA,0.796206629802596,NA
"9548",3603,694843,698446,-52.0237245655637,-7.08994757847188,0.37915330060061,1343678.06415883,NA,2.33511137565532,16.2122833726334,81.4405862961013,0.0120189556099906,NA,35.6749321918597,0,3.27743031378377,68.9880093868467,0,1.24915586098431,0,433.247987779504,1507300,0.594,0.411,0.798,0.638,124763,54.24,1392553,11157.74,NA,NA,NA,226.330001831055,0.851871490478516,5.5,116.026584718148,48.6534698464609,94.506173240562,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6138",5926,692455,698381,-59.906607493956,-2.58544309241388,0.0302013732343185,460601.948122916,NA,NA,1.49485717560095,98.4813626335845,0.0173337535455405,NA,49.4550783241697,0,0.752956732991994,202.104616574506,0,1.54657212724267,0,0,1303569,0.611,0.493,0.785,0.59,32577,55.62,383824,11994.12,NA,NA,NA,122.834999084473,2.99543750286102,18,201.723893558391,40.7937290206994,17.5523937558453,90.4994087442039,NA,NA,NA,NA,NA,NA,0.00644643726900266,NA,NA,NA,NA
"9238",6182,692262,698444,-52.6994002543286,-10.693551174112,0.874728022565649,1762635.05816402,NA,0.195594194272109,54.358731485085,40.1055378768801,0.0535129690254344,NA,164.735674899924,0,0.717286817219471,110.442121260133,0,2.85379755031307,0,9.97454461119949,5107354,0.657,0.487,0.828,0.703,5569,57.62,238591,44052.92,NA,NA,NA,295.225006103516,1.45739901065826,6.5,487.338013658985,117.464846777419,243.600607599745,13.6745210487647,NA,4.30192761154735,0.884537899773357,NA,NA,NA,0.100157963416588,NA,NA,NA,NA
"5504",6438,692018,698456,-61.2579588080724,-12.9458034289151,0.988418028268949,1680340.88243094,NA,0.905141823676198,40.0441553535862,27.1621242645544,0.401204184885877,NA,17.4256748419929,0,0.399217490309271,133.473357376512,0,1.86042261230654,0,25.4625465458842,1100072,0.613,0.473,0.774,0.63,7567,53.94,330393,38156.05,NA,NA,NA,229.139999389648,1.05587196350098,3.5,237.058379689088,53.3642135546486,106.075499191128,9.79116783292039,NA,27.7190025411506,3.7683718321467,NA,NA,NA,NA,NA,NA,NA,NA
"8351",8268,690176,698444,-54.7264272978445,-11.8196773120562,0.528611160840567,980367.193217543,NA,0.0018623040999341,1.9279145059164,69.1989227287053,0.0418302151677506,NA,109.751057148424,0,1.70758128502011,91.2947195455831,0,3.36726507304148,0,0,5107248,0.715,0.628,0.827,0.703,4486,63.08,310575,71232.82,NA,NA,NA,362.125,1.26989245414734,3.5,415.389569923067,35.7362673833599,270.561457856745,78.9425268831438,NA,25.2418130246684,3.58765722144228,NA,NA,NA,NA,NA,NA,NA,NA
"6789",8268,690176,698444,-58.3300309048107,-10.4683259669826,0.808863569072446,1344049.71527578,NA,0.38474966232458,18.2463485268194,75.7478938211122,5.61542776035347,NA,51.8536272759358,0,3.50284776576285,190.403633485801,45.6227386656459,1.30453713285177,0,221.264139971841,5105101,0.682,0.543,0.836,0.699,34815,58.79,787092,23251.67,NA,NA,NA,225.649993896484,1.61446094512939,5.5,475.562830986303,22.0652555963135,140.42483258928,0,NA,NA,0.00558022939035278,NA,NA,NA,NA,NA,NA,NA,NA
"3114",9292,689168,698460,-66.8885894485599,0.567710073871156,0.00686437914896165,162978.138828058,NA,0.110592212703779,0.0965533048735066,99.6570495372891,0.135804945133656,NA,0,0,28.3540614551583,69.3392724659932,0,0.591554871998664,169.117823220135,624.366353347257,1303809,0.609,0.476,0.777,0.61,44816,49.69,313522,7037.06,NA,NA,NA,104.610000610352,1.02930402755737,23,764.945472804021,77.9194403343742,5.87500680127842,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8359",19608,678849,698457,-54.7264272954548,-10.0178755313317,0.983690763750588,3204386.22466763,NA,0.203707417700484,53.3563017505658,39.1141162650775,0.209151075838753,NA,216.953200273419,0,0.277897711550289,159.331996320498,0,1.18763255807448,0,0,5104104,0.703,0.609,0.826,0.692,35497,61.45,740449,21462.3,NA,NA,NA,326.585006713867,2.42004299163818,8.5,550.866153777484,19.3670366248097,71.4169695115219,46.9730748652643,NA,5.75050855227344,1.36621493854396,NA,NA,NA,NA,NA,NA,NA,NA
"7081",5415,693013,698428,-57.654355217844,-10.9187764062741,0.888391478554092,2271372.34324286,NA,0.194306449028182,48.1894301870378,49.7052494219455,1.20318330624299,NA,137.866040662288,0,0.801229297932512,181.872241552998,0,0.525232000266532,0,78.5291944759192,5105101,0.682,0.543,0.836,0.699,34815,58.79,787092,23251.67,NA,NA,NA,254.929992675781,2.35729098320007,3.5,460.561189259006,39.5035839410417,196.777848123079,7.07196730233461,NA,0.0653888418305442,0.642441793914974,NA,NA,NA,NA,NA,NA,NA,NA
"6302",6951,691509,698460,-59.456157029496,-9.79265029381661,0.375432711881813,1010572.47799924,NA,0.00214624207321261,6.54289050159108,92.2532107781415,1.20175247819418,NA,6.80155736370135,0,0.660264150045418,230.81198302579,0,0.117247464310326,0,329.236849368096,5101407,0.675,0.553,0.816,0.682,21987,55.21,709381,33215.39,NA,NA,NA,125.759998321533,1.67164349555969,5.5,525.020092553996,40.9946191456041,107.152132289601,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5611",9806,688625,698431,-61.0327336062895,-10.9187764076717,0.0957048379509168,473111.870938897,NA,0.0207470067077219,4.31666514045008,95.5794567432064,0.0831311096357684,NA,0,0,4.55954196995129,138.035527667442,0,0.245340975632624,0,585.045512347357,5107578,0.64,0.53,0.8,0.619,3966,57.31,64026,16612.99,NA,NA,NA,210.065002441406,1.43978452682495,4.5,421.87258701884,67.2534192937657,94.8083964731558,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5604",9806,688638,698444,-61.032733598887,-12.4953529761005,0.983802403530175,2114694.85125071,NA,2.35657379638745,65.6180604839633,28.4965145028731,0.236945124882672,NA,41.2623245071038,0,3.84171538791052,125.77184862344,0,0.144704307596583,0,0,1100924,0.652,0.514,0.82,0.659,10886,57.36,280763,26504.59,NA,NA,NA,255.520004272461,2.21604192256927,2.5,262.638293281187,70.3264137650229,123.985832516653,24.0358228945296,NA,1.57906183466496,1.68909251161832,NA,NA,NA,0.0237517456102195,NA,NA,NA,NA
"8097",11342,687122,698464,-55.4021029887648,-2.81066832387692,0.0506386088883106,1271186.9575779,NA,NA,2.53015500100278,97.4679826948973,NA,NA,0,0,1.33259490407298,101.790857105485,0,1.87369422130333,623.664282234874,0,1506807,0.691,0.648,0.807,0.632,302667,60.25,4835188,16318.44,NA,NA,NA,128.669998168945,1.21788096427917,5.5,92.0534335604034,58.6488723504843,0,31.0715749683693,NA,NA,0.0018623040999341,NA,NA,NA,NA,NA,NA,NA,NA
"4733",11854,686606,698460,-63.0597606199685,-10.0178755257748,0.995493441757645,2887038.96375899,NA,0.169123875369154,68.196412627916,23.4494116435063,4.91789908655937,NA,95.4357360874979,44.9583671600416,0.0224726338183424,121.29687731732,0,0.307801620108734,0,0,1100023,0.702,0.6,0.806,0.716,106168,58.65,2296074,21389.67,NA,NA,NA,133.870002746582,1.55291497707367,9.5,613.351013345263,8.87733267498814,59.9834383449727,45.1068649132234,NA,0.307055699274284,0.132208511709897,NA,NA,NA,2.82788855566493,NA,NA,NA,NA
"5619",30876,667569,698445,-61.0327335987202,-9.11697462678071,0.336815181096267,1590454.4053246,NA,4.2216581580092,12.3843890936563,83.3939527483345,NA,NA,32.8811954203236,0,0.479206211982276,135.369607405089,0,1.49132050301254,0,0,5103254,0.611,0.443,0.815,0.633,37280,53.03,528694,14620.57,NA,NA,NA,162.800003051758,1.56326794624329,5.5,613.999438543964,78.2617481764491,44.6486605829573,40.6315611754354,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4147",103024,595433,698457,-64.4111119674108,-9.56742506148573,0.73043188468142,2774057.02442885,NA,0.0228932487809345,36.8715803209633,62.269493601337,0.836032828918752,NA,26.6836059463978,0,0.351903895415135,126.547339961542,0,3.34076921785837,1.29491118899114,37.1216509041348,1100205,0.736,0.638,0.819,0.764,519531,61.25,16514535,31793.2,NA,NA,NA,123.729999542236,0.938621014356613,7.5,745.136455008307,18.3597745885001,15.8244645243229,3.39304068727622,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8943",517,697910,698427,-53.3750759256486,-10.9187764092953,0.278326736352299,638443.524637423,NA,0.177565760857123,0.302477049518097,96.2234724479751,3.29204917469838,NA,0,0,18.0228619027928,103.242657414614,0,3.92712805650436,0,613.386306144222,5105580,0.701,0.604,0.813,0.7,10700,58.65,288435,27675.63,NA,NA,NA,334.520004272461,0.992333501577377,6.5,540.696021539844,125.007451243476,222.495189543757,0,NA,NA,0.00443556695130606,NA,NA,NA,NA,NA,NA,NA,NA
"2491",517,697920,698437,-68.2399408280124,-7.31517281535854,0.248183313015168,320374.834545287,NA,0.020055582614675,0.0647508810130934,98.7886428100736,1.1265507262986,NA,0,0,83.0034158215005,160.481718113861,0,2.00136477429736,0,0,1303502,0.496,0.317,0.724,0.531,19329,51.34,150716,7690.77,NA,NA,NA,162.01000213623,1.89335650205612,14.5,1155.08403758012,191.051866145137,75.8232890415689,17.4883304283511,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8949",517,697940,698457,-53.3750759271836,-9.56742504598445,0.0056666135885779,133741.308820006,NA,0.0372015292690186,0.0652457590256633,99.7162667979213,0.181285913784025,NA,0,0,22.5479084775435,133.318668192146,0,0.362833621162605,0,612.138301211279,1500602,0.665,0.548,0.811,0.662,113195,54.67,2500591,22439.9,NA,NA,NA,319.549987792969,1.77683401107788,8.5,414.202553104008,150.213333841559,125.057743032395,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8087",517,697946,698463,-55.4021029878009,-5.06292057566098,0.00541548651116319,123494.356615898,NA,0.0280442297566448,0.204465328174721,99.7288580847508,0.0384892745129461,NA,0,0,1.97879144150868,118.197242872829,0,0.962763301239984,622.036288108865,0,1508050,0.562,0.392,0.763,0.594,18807,51.94,329440,17837.45,NA,NA,NA,209.915000915527,2.3302880525589,8.5,295.364229860743,95.8208599022188,0,65.5025783977464,NA,NA,0.000143082804880841,NA,NA,NA,NA,NA,NA,NA,NA
"4879",517,697841,698358,-62.8345353745191,0.792935285464101,0.0144786933849648,222088.088445464,NA,0.664619628671505,0.028759643781049,99.2933140266935,0.0133067008539182,NA,0,0,60.1964854607714,98.6092945724782,0,5.31776976111383,121.944789470182,21.5086873297326,1300409,0.5,0.315,0.728,0.545,27364,49.26,160472,5784.23,NA,NA,NA,70.5800018310547,0.93486151099205,9.5,344.098812887363,218.838163420214,6.07165560158466,9.15614999717609,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3855",549,697893,698442,-65.0867876682208,-9.11697460224119,0.00530988947017708,76878.6880394563,NA,0.218630525857925,0.0366291980494952,99.7348675625558,NA,NA,0,0,7.65499998757873,108.174014850538,0,3.37103463346335,616.714581819729,0,1302405,0.531,0.374,0.744,0.538,45245,50.24,494952,11033.02,NA,NA,NA,126.174999237061,1.34941852092743,5.5,832.130905678168,49.3041299987931,0,50.1738635619968,NA,NA,0.00987271353677801,NA,NA,NA,NA,NA,NA,NA,NA
"8696",549,697908,698457,-54.0507516086936,-0.333190836681668,0.00169541005892815,23814.1572716941,NA,0.0604532561670916,0.0212016159069421,99.9151935363722,0.00315159155373464,NA,0,0,87.4409747526595,141.247766433825,0,0.652623433141479,0,0,1500503,0.642,0.497,0.809,0.659,34142,59.18,666049,20064.73,NA,NA,NA,195.5,4.33596086502075,8.5,271.949763971603,172.89928301534,71.4118830834047,49.1817321271447,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3789",581,697879,698460,-65.3120128754105,-1.90976742887654,0.707699123504114,2013625.20448269,NA,1.17941151190442,0.179640718562874,83.3369624387588,15.3039853307739,NA,0,0,25.1442193146635,164.468461145777,32.8219007081058,0.18607425031054,0,0,1302801,0.498,0.348,0.763,0.466,18186,55.23,154283,8325.67,NA,NA,NA,42.9349994659424,1.00322350859642,22,589.645754000613,118.878470403502,37.7374248364789,24.9454555041442,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8792",581,697774,698355,-53.8255264011658,-0.783641277325888,0.00181918516600121,66897.2009183054,NA,NA,0.0678212495135185,99.9089993360958,0.000715414024404203,NA,0,0,47.2217416917866,145.157734849424,0,1.54595693715164,0,0,1500503,0.642,0.497,0.809,0.659,34142,59.18,666049,20064.73,NA,NA,NA,177.130004882812,7.4640097618103,6.5,278.756271087215,117.509197475233,55.9698219328814,104.286999402951,NA,NA,0.022464000366292,NA,NA,NA,NA,NA,NA,NA,NA
"2681",613,697835,698448,-67.7894903527722,-8.66652415502272,0.00261124902172705,108971.032158347,NA,NA,0.0138956536687391,99.8693522046815,0.116752141649715,NA,0,0,14.3038315291054,122.290429856825,0,1.31856146978043,511.689938465871,57.5243019807165,1300706,0.588,0.455,0.777,0.576,33976,52.4,364600,10668.3,NA,NA,NA,171.184997558594,3.40093350410461,8.5,1087.49317994784,104.197059628842,0,8.60666441827595,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6573",677,45076,45753,-58.7804813530204,-14.9728304616655,0.999797012864259,400852.2753438,93.4465213708477,0.0248964080492663,3.8804056683684,2.44857603992583,0.0950069824408782,NA,79.0741124517861,0,4.50632209861256,91.2752632236366,0,0.0179365330183298,0,0,5101704,0.693,0.595,0.818,0.684,34619,65.51,1308782,38900.89,NA,NA,NA,554.024993896484,3.04236102104187,2.5,91.9835454880532,62.6153128398464,182.664378800672,22.351385601144,0.0881390078065978,NA,0.0164545225612967,NA,NA,NA,NA,NA,NA,NA,NA
"9788",741,697719,698460,-51.5732741106752,2.81996230745795,0.0191577164731626,447680.315986405,0.000429248414642522,0.0429248414642522,0.0662473386598292,99.0374819715666,0.852916599894691,NA,0,0,18.7439218411873,139.526435055691,0,2.25579076969695,0,0,1600501,0.658,0.527,0.779,0.693,26627,54.95,394500,15462.09,NA,NA,NA,81.1549987792969,3.85837697982788,12.5,220.249477382375,220.118960537564,35.6793133983718,31.2212384260873,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"619",773,58832,59605,-72.5192200788479,-9.56742506541696,0.992851533200289,140758.679587919,91.4153511159499,NA,0.128498982895453,8.45486061370083,0.00128928745380053,NA,0,0,72.522737853296,49.9880250914163,0,4.95786455052405,41.1133555346755,42.6792118729679,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,321.610000610352,3.94313955307007,9.5,1491.07642998717,213.26120724725,8.32559194736101,8.40504064207225,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"720",773,697667,698440,-72.2939948451563,-8.89174940015525,0.0105088625726991,215982.39153627,NA,NA,0.525829307937089,99.4741706920629,NA,NA,0,0,50.3206523370585,101.094196643563,0,1.78286678543629,464.487574695126,152.018789260373,1200351,0.501,0.361,0.726,0.479,18430,53.09,195343,10914.86,NA,NA,NA,280.709991455078,2.60185289382935,7.5,1499.26443568088,143.349242853053,0,1.13661633367358,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2201",773,697690,698463,-68.9156164552216,-6.4142719124387,0.0545828367142669,209611.229543869,NA,0.0334813763421167,0.0570900391474554,98.4547057072869,1.45472287722351,NA,0,0,71.5664162925885,148.90959556891,12.9335177528113,0.0808577058345658,0,0,1301951,0.477,0.266,0.772,0.529,7888,55.91,93772,11536.94,NA,NA,NA,154.539993286133,2.77912092208862,12.5,1158.17806194953,106.746300898659,158.093784244882,34.8831748697753,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
