"parent_id","loss","no_change","tot_pixels","Long","Lat","division_3","ed_3","pland_3","len.st.roads","len.fe.roads","dist.roads","len.rivers","len.waterways","dist.rivers","area.protected","area.indigenous","CODE","IDHM","IDHM_E","IDHM_L","IDHM_R","POP_2018","IPS","PIB","PIB_PC","dem.data","slope.data","wi.data","dist.mining","dist.urban","dist.pa","dist.il","pland_12","pland_15","pland_33","pland_41","pland_24"
"240367",386,27547,27933,-51.7534543394602,-4.20706471021026,0.044213889658164,1523753.89537147,97.7643140589569,0,0,9.0029948399934,8.57444780889847,0,0.264087228558745,0,24.9102773138776,1507805,0.514,0.338,0.754,0.533,11839,53.89,126966,11179.54,183.179992675781,4.77686786651611,6.5,219.751234308467,118.010644335454,100.540924670018,0,0.0283446712018141,2.20734126984127,NA,NA,NA
"241840",548,27386,27934,-51.6183191618907,-3.66652414662941,0.444401681606823,1685751.78785649,74.7821721825809,0,0,1.07863327507037,0,0,4.20040863839106,0,13.2732711743019,1507805,0.514,0.338,0.754,0.533,11839,53.89,126966,11179.54,121.38500213623,3.06993699073792,5.5,253.989912106575,60.4939181661783,127.849300645254,0.434457252938121,NA,25.2178278174191,NA,NA,NA
"241360",1160,26774,27934,-51.6637204213636,-3.37232604008495,0.879773387357022,7312222.04082548,58.1927054980947,0,0,3.23917078636232,0,0,6.05377880476112,0,0,1500859,0.548,0.371,0.788,0.563,27161,48.3,351203,12961.42,98.435001373291,3.27522146701813,5.5,283.52385166285,28.0933999612852,98.4666180086791,3.59602904223812,NA,41.8072945019053,NA,NA,NA
"236963",5409,22525,27934,-52.068769610555,-3.98183946710422,0.662697158790489,5812769.2476304,68.5806957513544,0,0,11.8303361520322,5.13088596334611,0,0.351972351342499,0,24.9171188073974,1507805,0.514,0.338,0.754,0.533,11839,53.89,126966,11179.54,158.174995422363,3.31747055053711,6.5,261.344192091818,84.1392349204499,77.4555903039925,0,NA,31.4193042486456,NA,NA,NA
"237934",3089,24846,27935,-51.9786795662564,-4.11697460855359,0.350320709475302,4663425.42733435,82.6490731112625,0,0,21.2506906458034,0,0,4.5956867314264,0,24.9130932898111,1507805,0.514,0.338,0.754,0.533,11839,53.89,126966,11179.54,176.349998474121,3.78867495059967,6.5,243.525404974966,101.012695642307,79.3706096150738,0,NA,17.3509268887375,NA,NA,NA
"235988",1097,26836,27933,-52.1588597112267,-4.02688452774269,0.0865358888731489,2994970.22451746,95.5753164330023,0,0,13.4580694278397,5.5850800032333,0,0.0245606674475455,0,24.9418332190164,1507805,0.514,0.338,0.754,0.533,11839,53.89,126966,11179.54,187.319999694824,5.16536545753479,6.5,264.419485448257,87.6848576583241,66.3896153680015,0,NA,4.42468356699774,NA,NA,NA
"238429",1481,26453,27934,-51.9336345034806,-3.75661425285919,0.208487064828891,2586504.71633126,89.0709598766539,0,0,5.87885282820498,8.81348496083017,0,0.422401629693414,0,0,1507805,0.514,0.338,0.754,0.533,11839,53.89,126966,11179.54,147,3.16826391220093,8.5,269.050158910623,65.7617490829477,104.518213161643,14.989870148966,NA,10.9111119079207,0.0179282154254366,NA,NA
"236966",3090,24844,27934,-52.0687696081259,-3.84670433506527,0.685269296532602,6208222.71863038,65.9324208725406,0,0,6.32207161719051,0,0,4.5345195700374,0,0,1507805,0.514,0.338,0.754,0.533,11839,53.89,126966,11179.54,141.300003051758,3.70255899429321,6.5,272.753728441504,69.562871202748,86.6671468991856,4.49937528748272,NA,34.0675791274594,NA,NA,NA
"237944",2195,25739,27934,-51.9786795637517,-3.66652417643976,0.938093741639079,5157043.35416524,41.6580013625444,0,0,1.31591354770564,0,0,2.82845363598166,0,0,1507805,0.514,0.338,0.754,0.533,11839,53.89,126966,11179.54,125.675003051758,4.40519714355469,6.5,279.718987164138,54.6244509352024,107.694128728478,22.1600672099372,NA,58.3419986374556,NA,NA,NA
"237447",773,27161,27934,-52.0237245860064,-4.11697461641198,0.0833803378198289,2152759.58385995,95.7402560149163,0,0,24.9928813476319,1.53567962568215,0,2.60986669265433,0,24.9130494170308,1507805,0.514,0.338,0.754,0.533,11839,53.89,126966,11179.54,202.070007324219,3.72350406646729,6.5,246.888794121594,99.799592199233,74.7435809408117,0,NA,4.25974398508372,NA,NA,NA
"240384",965,26969,27934,-51.7534543383922,-3.44129895281877,0.738692180844633,4461085.4771894,72.6867693185059,0,0,1.91161999092983,0,1.81596588645118,2.53036741674494,0,18.1997678392504,1508357,0.596,0.451,0.792,0.594,14987,50.91,3088045,209799.94,88.4300003051758,3.15105545520782,5.5,282.948871044101,33.3533048861532,98.7762225116578,0.139535984045248,3.31123467351012,12.0794126033647,11.9225834046193,NA,NA
"235986",1354,26580,27934,-52.1588597078397,-4.11697461473545,0.101144421586946,1676438.24206646,94.8402596005593,0,0,23.3769857728379,0,0,3.4522384741153,0,24.9130918459883,1500602,0.665,0.548,0.811,0.662,113195,54.67,2500591,22439.9,220.300003051758,2.63367104530334,6.5,257.297356244425,97.086416943841,61.1517385491276,0,NA,5.15974039944064,NA,NA,NA
"240873",1418,26515,27933,-51.7087346177112,-3.37219285300453,0.992917109891992,2536721.59657947,14.1217564870259,0,0,6.78262385704373,0.37616411063382,0,1.10636216315872,0,1.32556533086658,1500859,0.548,0.371,0.788,0.563,27161,48.3,351203,12961.42,64.4549980163574,0.340080991387367,5.5,286.328809361255,26.4561977331801,95.3461736774088,0,28.2934131736527,15.3692614770459,42.2155688622754,NA,NA
"240864",5416,22518,27934,-51.7084092792675,-3.75661426015268,0.522018986253343,5142407.78221153,70.2570906092008,0,0,8.61372092317603,9.26011067778442,0,0.854613611492944,0,0,1507805,0.514,0.338,0.754,0.533,11839,53.89,126966,11179.54,120.314998626709,3.02645695209503,8.5,252.352341126762,68.4900816736561,124.570726556023,8.92456896652877,0.00358564308508731,29.7393237477142,NA,NA,NA
"236484",1163,26769,27932,-52.1138146588459,-3.62147913270072,0.96294625350708,4130438.76231058,34.5309381237525,10.8498642290727,0,0.751443919305504,5.22157191884894,0,0.49718715459645,0,0,1507805,0.514,0.338,0.754,0.533,11839,53.89,126966,11179.54,133.909996032715,3.58769953250885,5.5,293.722841770286,44.2027755335821,100.575426974987,29.2710806805887,NA,65.4690618762475,NA,NA,NA
"237462",1419,26515,27934,-52.0237245907976,-3.44129894367751,0.968147364122078,5997923.48828132,45.0034063609308,5.96914045261336,0,0.20459413211868,5.86650182236693,0,0.587262409573813,0,0,1500602,0.665,0.548,0.811,0.662,113195,54.67,2500591,22439.9,126.764995574951,5.90730214118958,4.5,301.598472786754,31.4800336416553,85.04112747391,18.3703219869845,NA,52.196206389616,2.80038724945319,NA,NA
"239892",1867,26066,27933,-51.7984993701984,-3.66652416767162,0.188519264029792,3203859.75150452,90.3761339596257,0,0,0.567133753285949,0,0,4.12986056934691,0,0,1507805,0.514,0.338,0.754,0.533,11839,53.89,126966,11179.54,126.629997253418,8.14191913604736,6.5,266.415239614162,58.2676388483671,118.331337765854,5.54381879069034,NA,9.62386604037434,NA,NA,NA
"242330",2070,25885,27955,-51.5732741227545,-3.531389026282,0.807206640155862,4992060.54304381,61.8236580730754,0,0,0.923436974074499,7.59140154572502,0,0.902483362353622,0,0,1500859,0.548,0.371,0.788,0.563,27161,48.3,351203,12961.42,112.369998931885,1.9145815372467,5.5,263.3135276053,47.9167247430591,118.479387876984,5.51154424798399,NA,38.1082147083079,0.0681272186166589,NA,NA
