"parent_id","loss","no_change","tot_pixels","Long","Lat","division_3","ed_3","pland_3","len.st.roads","len.fe.roads","dist.roads","len.rivers","len.waterways","dist.rivers","area.protected","area.indigenous","CODE","IDHM","IDHM_E","IDHM_L","IDHM_R","POP_2018","IPS","PIB","PIB_PC","dem.data","slope.data","wi.data","dist.mining","dist.urban","dist.pa","dist.il","pland_15","pland_33","pland_12","pland_41","pland_24"
"238420",63,27870,27933,-51.9336345002657,-4.16201967980363,0.00672964869937964,271423.334429903,99.6629495500018,0,0,20.771383080262,5.49237878565436,0,1.76896447043068,0,24.6534970681559,1507805,0.514,0.338,0.754,0.533,11839,53.89,126966,11179.54,181.559997558594,3.52743101119995,6.5,236.478679956542,107.20138081988,82.3904364621091,0,0.337050449998207,NA,NA,NA,NA
"239888",63,27871,27934,-51.7984993676126,-3.84670436148883,0.00965780474551781,347262.207285297,99.5159381835132,0,0,13.5518725814621,5.68598276005491,0,0.893485671069677,0,0,1507805,0.514,0.338,0.754,0.533,11839,53.89,126966,11179.54,153.745002746582,4.31519055366516,8.5,251.495595676999,78.1821670962563,110.770798077912,4.67470918668983,0.484061816486787,NA,NA,NA,NA
"241835",74,27860,27934,-51.6183191597671,-3.89174939829296,0.00401188835142363,166313.317665153,99.7992039872351,0,0,16.7922331716308,5.14652953985412,0,0.317091957763158,0,24.9197468906329,1507805,0.514,0.338,0.754,0.533,11839,53.89,126966,11179.54,129.110000610352,3.454176902771,6.5,234.473898733986,84.7358992496307,126.001597701605,0,0.200796012764889,NA,NA,NA,NA
"239392",74,27859,27933,-51.843544413478,-4.25210973450194,0.00394031820060514,159660.784958822,99.8027896303202,0,0,19.8095687566493,6.89487149842084,0,0.591657076678847,0,24.9088990130792,1500602,0.665,0.548,0.811,0.662,113195,54.67,2500591,22439.9,277.550003051758,4.61941194534302,7.5,222.387996061416,119.867739189957,89.7990318103732,0,0.197210369679802,NA,NA,NA,NA
"235497",78,27856,27934,-52.2039047612914,-4.20706469755819,0.000213846564478426,7935.521157195,99.9893071000855,0,0,33.9390816363925,0,0,3.37394017832974,0,24.9103162172422,1500602,0.665,0.548,0.811,0.662,113195,54.67,2500591,22439.9,190.970001220703,3.35173296928406,7.5,253.867267801818,104.417424791972,52.4537231326356,0,0.0106928999144568,NA,NA,NA,NA
"242318",90,27865,27955,-51.5732741196984,-4.07192956429596,0.00887262617946982,255457.255934224,99.5553802574492,0,0,15.8926535036895,0,0,3.57067339691169,0,24.9144318750291,1507805,0.514,0.338,0.754,0.533,11839,53.89,126966,11179.54,157.049995422363,5.26453852653503,7.5,216.226442083036,105.256869175766,123.570667658715,0,0.315536591487683,NA,0.129083151063143,NA,NA
"240369",90,27843,27933,-51.753454337714,-4.11697460725755,0.00754204146190474,329324.128022971,99.6221842030225,0,2.18173500193877,2.44031235791126,0,0,3.64907971221387,0,24.9130679935598,1507805,0.514,0.338,0.754,0.533,11839,53.89,126966,11179.54,172.144996643066,3.52583694458008,6.5,226.841858245479,108.049211975193,102.97476634308,0,0.377815796977474,NA,NA,NA,NA
"236956",94,27840,27934,-52.068769461597,-4.2749096207735,0,0,100,0,0,34.9319681045408,0.0684563993790787,0,1.05099965368194,0,0.316266592306137,1500602,0.665,0.548,0.811,0.662,113195,54.67,2500591,22439.9,198.014999389648,1.80497151613235,7.5,237.866294939775,116.072407723964,64.7449570524709,0,NA,NA,NA,NA,NA
"235516",102,27832,27934,-52.2040713012407,-3.37072736135343,0.894707014663382,4588801.36480732,51.6271804217652,0,0,2.60060022303834,0.668422691433186,0.669025473598184,0.64842275739885,0,0,1500602,0.665,0.548,0.811,0.662,113195,54.67,2500591,22439.9,99.1949996948242,0.841095000505447,4.5,320.733304742338,14.9707157651544,71.2801700393629,33.0286408421725,9.89325696433221,37.5423066909659,0.937255922936735,NA,NA
"236469",102,27831,27933,-52.1138146438725,-4.27490962704099,0,0,100,0,0,36.5839762952572,0,0,2.79814531735316,0,0.30671496754694,1500602,0.665,0.548,0.811,0.662,113195,54.67,2500591,22439.9,187.485000610352,3.4212474822998,7.5,241.451195346736,115.077524194159,59.8437029565685,0,NA,NA,NA,NA,NA
